VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,NUMOCCS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,HIT_RUN,ROLINLOC,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWED,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,SPEEDREL,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,D_VISION1,D_VISION2,D_VISION3,LAST_YR,FIRST_YR,DR_ZIP,MONTH,DAY,HOUR,MINUTE,HARM_EV,MAN_COLL,VE_FORMS
1HGCB7553NA0,1,H,G,C,B,7,5,5,3,N,A,0,34,2,0,37,32,4,34,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,10,10,0,9,2,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,2,0,340583,0,37032,1992,ALX,***,4D,000000000,*,00000000000,1071,0,,2504,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,12,18,4,1,8,0,1
1G1FP21H3HN1,1,G,1,F,P,2,1,H,3,H,N,1,36,2,1,20,9,2,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360097,0,20009,1987,CAM,***,CP,000000000,*,00000000000,1010,0,,3062,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,2,18,15,25,14,7,1
1HGCM56344A0,1,H,G,C,M,5,6,3,4,4,A,0,36,2,0,37,32,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360127,0,37032,2004,ULX,***,4D,000000000,*,00000000000,1079,0,,3113,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,1,31,4,52,38,0,1
WAUCB28D7WA1,W,A,U,C,B,2,8,D,7,W,A,1,36,3,0,32,43,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360127,0,32043,1998,41Q,***,4D,000000000,*,00000000000,1026,0,,3042,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,1,31,4,52,38,0,1
1G2ZG57B3841,1,G,2,Z,G,5,7,B,3,8,4,1,36,2,2,22,22,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,9,10,0,6,2,9,0,0,0,99,8,12,1,99,99,99,99,99,99,17,0,0,3,0,360149,0,22022,2008,6BS,***,4D,000000000,*,00000000000,1123,0,,3305,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,4,5,17,40,14,5,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,36,2,0,99,999,99,92,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360198,0,99999,9999,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,4,10,15,57,14,1,1
JN1CA21D3WT5,J,N,1,C,A,2,1,D,3,W,T,5,36,2,0,35,39,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360243,0,35039,1998,MGS,***,4D,000000000,*,00000000000,1063,0,,3026,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,15,17,35,8,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,36,3,0,55,399,6,34,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,12,0,0,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360243,0,55399,2005,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,15,17,35,8,0,1
5UXFA13516LY,5,U,X,F,A,1,3,5,1,6,L,Y,36,4,0,34,401,14,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360243,0,34401,2006,BX5,***,UT,000000000,*,00000000000,1110,0,,4652,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,15,17,35,8,0,1
1GTGK24K9KE5,1,G,T,G,K,2,4,K,9,K,E,5,36,2,0,23,481,31,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360260,0,23481,1989,SK2,SIE,PK,000000000,G,00000000000,1315,0,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,1,10,2,25,32,0,1
1GTFG15X9512,1,G,T,F,G,1,5,X,9,5,1,2,36,3,0,23,461,21,13,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360262,0,23461,2005,SA1,SAV,CG,000000000,G,00000000000,1350,0,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,4,5,22,0,12,5,2
JT8UF11E0N01,J,T,8,U,F,1,1,E,0,N,0,1,36,4,0,59,32,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360262,0,59032,1992,LS4,***,4D,000000000,*,00000000000,1108,0,,3759,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,4,5,22,0,12,5,2
1J4GW48S3YC1,1,J,4,G,W,4,8,S,3,Y,C,1,36,5,0,2,404,14,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360262,0,2404,2000,LRO,GCK,4W,000000000,G,00000000000,1059,0,,,1,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,4,5,22,0,12,5,2
1FVACWBS99HA,1,F,V,A,C,W,B,S,9,9,H,A,36,2,0,82,881,66,36,6,0,0,999,1,0,0,0,1,6,3,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,57,360278,0,82881,2009,16M,FM2,CC,1114765,D,571114765,0,0,,,6,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,22,10,0,14,1,1
2T1BR32EX5C5,2,T,1,B,R,3,2,E,X,5,C,5,36,2,0,49,32,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360297,0,49032,2005,UCS,***,4D,000000000,*,00000000000,1024,0,,2530,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,18,11,37,14,1,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,36,3,0,69,54,3,9,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360297,0,69054,2004,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,18,11,37,14,1,1
1FAFP53211A2,1,F,A,F,P,5,3,2,1,1,A,2,36,3,0,12,17,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,11,11,0,2,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360335,0,12017,2001,TSE,***,4D,000000000,*,00000000000,1085,0,,3354,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,2,16,17,12,5,2
2B4GP44R31R3,2,B,4,G,P,4,4,R,3,1,R,3,36,4,0,7,442,20,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,11,11,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360335,0,7442,2001,CAR,***,SV,000000000,*,00000000000,1193,0,,3989,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,2,16,17,12,5,2
1FUJA6CK99LZ,1,F,U,J,A,6,C,K,9,9,L,Z,36,2,0,82,883,66,42,6,0,0,999,1,0,0,0,1,6,3,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,3,2,99,360370,0,82883,2009,COL,CON,DS,999999999,D,99999999999,0,0,,,8,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,23,5,12,14,1,1
JF1GM4359WH4,J,F,1,G,M,4,3,5,9,W,H,4,36,2,0,48,38,2,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360379,0,48038,1998,IL4,***,CP,000000000,*,00000000000,992,0,,2720,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,4,26,5,9,14,2,1
1J8GW58J82C1,1,J,8,G,W,5,8,J,8,2,C,1,36,3,0,2,404,14,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,11,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360379,0,2404,2002,LMT,GCK,4W,000000000,G,00000000000,1059,0,,,1,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,4,26,5,9,14,2,1
4T1BE32K24U2,4,T,1,B,E,3,2,K,2,4,U,2,36,4,0,49,40,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,11,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360379,0,49040,2004,UXS,***,4D,000000000,*,00000000000,1071,0,,3086,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,4,26,5,9,14,2,1
JALE5B141379,J,A,L,E,5,B,1,4,1,3,7,9,36,2,0,38,882,61,36,6,0,0,999,1,0,0,0,0,1,1,0,0,0,0,6,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,2,2,99,360381,0,38882,2003,NQR,NQR,TB,999999999,D,99999999999,0,0,,,5,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,4,27,0,28,14,1,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,36,3,0,12,399,9,51,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,11,9,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360428,0,12399,1999,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,14,23,55,12,5,2
2HKYF18567H5,2,H,K,Y,F,1,8,5,6,7,H,5,36,2,0,37,421,15,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,11,11,0,2,3,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,2,0,360430,0,37421,2007,PIL,***,UT,000000000,*,00000000000,1063,0,,4524,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,16,13,14,8,0,1
2FMDA5146TBB,2,F,M,D,A,5,1,4,6,T,B,B,36,3,0,12,442,20,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360430,0,12442,1996,WWG,WIN,ES,000000000,G,00000000000,1207,0,,,1,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,16,13,14,8,0,1
1G8ZF1285SZ3,1,G,8,Z,F,1,2,8,5,S,Z,3,36,4,0,24,2,2,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360430,0,24002,1995,SC1,***,CP,000000000,*,00000000000,992,0,,2210,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,16,13,14,8,0,1
1FTNE24L82HB,1,F,T,N,E,2,4,L,8,2,H,B,36,5,0,12,461,21,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360430,0,12461,2002,25V,VAN,CG,000000000,G,00000000000,1380,0,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,16,13,14,8,0,1
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,36,2,0,42,43,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,8,9,0,2,3,9,0,0,0,99,8,8,0,99,99,99,99,99,99,17,0,0,2,0,360469,0,42043,2001,999,999,99,000000000,9,00000000000,9999,9999,9999,9999,9,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,5,18,12,18,8,0,1
2CNBJ13CX269,2,C,N,B,J,1,3,C,X,2,6,9,36,2,0,20,402,14,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360480,0,20402,2002,TKR,***,UT,000000000,*,00000000000,976,0,,0,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,26,4,10,14,1,1
1HGCM56604A0,1,H,G,C,M,5,6,6,0,4,A,0,36,2,0,37,32,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360506,0,37032,2004,UEX,***,4D,000000000,*,00000000000,1079,0,,0,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,7,11,45,42,0,1
1J8GR48K27C6,1,J,8,G,R,4,8,K,2,7,C,6,36,3,0,2,404,14,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,11,11,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360506,0,2404,2007,LCF,GCK,4W,000000000,G,00000000000,1095,0,,,1,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,7,11,45,42,0,1
1D7HU16N62J2,1,D,7,H,U,1,6,N,6,2,J,2,36,3,0,7,482,31,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,9,8,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360547,0,7482,2002,150,RPC,PK,000000000,G,00000000000,1205,1405,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,14,23,8,12,4,2
1GNDT13W4X21,1,G,N,D,T,1,3,W,4,X,2,1,36,3,0,20,401,14,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360552,0,20401,1999,BZR,***,UT,000000000,*,00000000000,1070,0,,4023,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,17,8,42,12,5,2
1FTRW08L33KD,1,F,T,R,W,0,8,L,3,3,K,D,36,2,0,12,481,31,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,9,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360553,0,12481,2003,F1S,COF,CW,000000000,G,00000000000,1388,0,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,28,8,30,14,5,1
4T1FA38P76U1,4,T,1,F,A,3,8,P,7,6,U,1,36,3,1,49,44,1,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360553,0,49044,2006,CEE,***,CV,000000000,*,00000000000,1071,0,,3549,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,28,8,30,14,5,1
1FTDA14U0SZA,1,F,T,D,A,1,4,U,0,S,Z,A,36,4,0,12,441,20,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,3,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,0,360553,0,12441,1995,ARO,ARO,CG,000000000,G,00000000000,1190,0,,,1,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,28,8,30,14,5,1
1N4AL21E49N4,1,N,4,A,L,2,1,E,4,9,N,4,36,5,0,35,43,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,0,360553,0,35043,2009,ATS,***,4D,000000000,*,00000000000,1093,0,,3179,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,7,28,8,30,14,5,1
2T1BR12E2XC1,2,T,1,B,R,1,2,E,2,X,C,1,36,2,0,49,32,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360554,0,49032,1999,UVL,***,4D,000000000,*,00000000000,970,0,,2414,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,29,19,50,14,1,1
3GDKC34F72M1,3,G,D,K,C,3,4,F,7,2,M,1,36,2,0,23,881,61,36,6,0,0,999,1,0,0,0,5,1,12,0,0,0,0,11,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,2,2,99,360565,0,23881,2002,3HD,SIE,CB,999999999,D,99999999999,1355,1835,,,4,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,14,6,40,14,7,1
2T1BR32EX5C4,2,T,1,B,R,3,2,E,X,5,C,4,36,2,0,49,32,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,8,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360579,0,49032,2005,UCS,***,4D,000000000,*,00000000000,1024,0,,2530,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,30,13,0,14,7,1
JN8AZ08T84W2,J,N,8,A,Z,0,8,T,8,4,W,2,36,3,0,35,49,6,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,8,9,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360579,0,35049,2004,MUR,***,UT,000000000,*,00000000000,1112,0,,3690,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,30,13,0,14,7,1
1N4DL01DXXC1,1,N,4,D,L,0,1,D,X,X,C,1,36,2,0,35,47,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,5,5,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360591,0,35047,1999,AGS,***,4D,000000000,*,00000000000,1031,0,,2762,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,4,9,35,14,9,2
JNKCV61F69M3,J,N,K,C,V,6,1,F,6,9,M,3,36,2,0,58,37,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360592,0,58037,2009,GAW,***,4D,000000000,*,00000000000,1122,0,,3704,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,4,0,37,33,0,1
JN8AR05Y7XW3,J,N,8,A,R,0,5,Y,7,X,W,3,36,3,0,35,401,14,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360592,0,35401,1999,PFI,***,UT,000000000,*,00000000000,1063,0,,3826,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,4,0,37,33,0,1
3GNFK16307G2,3,G,N,F,K,1,6,3,0,7,G,2,36,3,0,20,422,15,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360597,0,20422,2007,K15,***,UT,000000000,*,00000000000,1300,0,,5745,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,9,21,46,12,4,2
1FMFU18L91LA,1,F,M,F,U,1,8,L,9,1,L,A,36,4,0,12,422,15,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,0,360597,0,12422,2001,EPT,***,UT,000000000,*,00000000000,1191,0,,5417,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,9,21,46,12,4,2
KNDUP1319364,K,N,D,U,P,1,3,1,9,3,6,4,36,5,0,63,441,20,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,2,0,360597,0,63441,2003,SED,***,SV,000000000,*,00000000000,1145,0,,4709,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,9,21,46,12,4,2
1FMFU165X8LA,1,F,M,F,U,1,6,5,X,8,L,A,36,3,0,12,422,15,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,6,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360601,0,12422,2008,EPT,***,UT,000000000,*,00000000000,1190,0,,5805,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,6,9,16,50,12,5,2
4T1BG22K6XU4,4,T,1,B,G,2,2,K,6,X,U,4,36,2,0,49,40,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,7,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360626,0,49040,1999,UEX,***,4D,000000000,*,00000000000,1051,0,,2998,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,27,15,26,14,3,1
1D7HU18D65S2,1,D,7,H,U,1,8,D,6,5,S,2,36,3,0,7,482,31,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,7,0,4,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360626,0,7482,2005,SQ1,RPC,CW,000000000,G,00000000000,1405,1605,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,27,15,26,14,3,1
2FMZA5142YBC,2,F,M,Z,A,5,1,4,2,Y,B,C,36,2,0,12,442,20,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360627,0,12442,2000,WLX,WIN,ES,000000000,G,00000000000,1207,0,,,1,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,16,14,12,14,6,1
1GKEK13R4XJ7,1,G,K,E,K,1,3,R,4,X,J,7,36,3,0,23,431,16,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,11,10,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360627,0,23431,1999,YUK,YUK,4W,000000000,G,00000000000,1175,0,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,16,14,12,14,6,1
2B3KA43G18H1,2,B,3,K,A,4,3,G,1,8,H,1,36,2,0,7,24,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,9,0,0,0,99,8,54,0,99,99,99,99,99,99,17,0,0,2,0,360641,0,7024,2008,CHA,***,4D,000000000,*,00000000000,1200,0,,3727,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,15,2,43,8,0,1
WBAHE2315RGE,W,B,A,H,E,2,3,1,5,R,G,E,36,1,0,34,35,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,7,8,0,6,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360648,0,34035,1994,5IA,***,4D,000000000,*,00000000000,1087,0,,3693,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,15,2,31,12,7,1
1D8GU28K87W6,1,D,8,G,U,2,8,K,8,7,W,6,36,4,0,7,403,14,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,12,12,0,2,2,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,2,0,360652,0,7403,2007,NIT,***,UT,000000000,*,00000000000,1088,0,,4105,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,2,5,9,41,12,5,3
1FBSS31L14HA,1,F,B,S,S,3,1,L,1,4,H,A,36,3,0,12,461,21,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,7,0,2,3,9,0,0,0,99,8,12,0,99,99,99,99,99,99,17,0,0,3,0,360657,0,12461,2004,WSD,ECO,BU,000000000,G,00000000000,1380,0,,,2,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,12,22,52,12,9,2
4T1BK36B97U2,4,T,1,B,K,3,6,B,9,7,U,2,36,4,0,49,43,4,36,6,0,0,999,1,0,0,0,0,0,0,0,0,0,0,6,12,0,2,3,9,0,0,0,99,8,14,0,99,99,99,99,99,99,17,0,0,3,0,360657,0,49043,2007,UTS,***,4D,000000000,*,00000000000,1071,0,,3495,,0,0,,,,,,,,,,,9,,,,,,,,0,0,0,0,,,99,99,99,,,,8,12,22,52,12,9,2
