VEH_NO,PER_NO,ST_CASE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
1,1,10337,0,0,0,0,0,0,0,0,0,0
1,1,10338,0,0,0,0,0,0,0,0,0,0
1,1,10339,0,0,0,0,0,0,0,0,0,0
2,1,10339,0,0,0,0,0,0,0,0,0,0
1,1,10340,0,14,6,0,19,0,0,0,0,0
1,1,10341,0,0,0,0,0,0,0,0,0,0
2,1,10341,0,0,0,0,0,0,0,0,0,0
3,1,10341,0,0,0,0,0,0,0,0,0,0
4,1,10341,0,0,0,0,0,0,0,0,0,0
1,1,10342,0,9,0,0,0,0,0,0,0,0
2,1,10342,0,0,0,0,0,0,0,0,0,0
3,1,10342,0,0,0,0,0,0,0,0,0,0
1,1,10343,24,24,24,24,24,24,24,24,24,24
1,1,10344,0,0,0,0,0,0,0,0,0,0
2,1,10344,0,0,0,0,13,0,0,0,0,0
1,1,10345,18,18,18,18,18,18,18,18,18,18
1,1,10346,25,25,25,25,25,25,25,25,25,25
1,1,10347,0,0,0,0,0,0,0,0,0,0
1,1,10348,15,15,15,15,15,15,15,15,15,15
1,1,10349,23,17,21,19,9,24,8,15,24,10
1,1,10350,0,0,0,0,0,0,0,0,0,0
2,1,10350,0,0,3,10,19,12,0,7,21,16
1,1,10351,0,0,0,0,0,0,13,0,0,0
1,1,10352,0,0,0,0,0,0,0,0,0,0
1,1,10353,0,0,0,0,0,0,0,0,0,0
1,1,10354,0,0,0,0,0,0,0,0,0,0
1,1,10355,0,0,0,0,0,0,0,0,0,0
1,1,10356,0,0,0,0,0,0,0,0,0,0
2,1,10356,0,0,0,0,0,0,0,0,0,0
1,1,10357,13,0,0,0,0,16,12,0,0,0
1,1,10358,30,30,30,30,30,30,30,30,30,30
2,1,10358,21,9,0,0,0,8,0,0,0,0
1,1,10359,13,22,17,15,9,0,16,18,22,18
1,1,10360,0,0,0,0,0,0,0,0,0,0
2,1,10360,0,0,0,0,0,0,9,0,0,0
1,1,10361,20,20,20,20,20,20,20,20,20,20
0,1,10362,19,19,19,19,19,19,19,19,19,19
1,1,10362,10,14,2,3,10,29,8,18,14,10
1,1,10363,0,0,0,0,0,0,0,0,0,0
2,1,10363,8,11,0,0,0,0,0,0,6,16
1,1,10364,19,19,19,19,19,19,19,19,19,19
2,1,10364,0,0,0,0,0,0,0,0,0,0
1,1,10365,0,0,0,0,0,0,12,0,0,12
2,1,10365,0,0,0,0,0,0,0,0,0,0
0,1,10366,27,0,0,35,0,0,0,0,0,0
1,1,10366,0,0,0,0,0,0,0,0,0,0
2,1,10366,0,0,0,0,0,0,0,0,0,0
1,1,10367,0,0,0,0,0,0,0,0,0,0
2,1,10367,0,0,0,0,0,0,0,0,0,0
3,1,10367,0,0,0,0,0,0,0,0,0,13
1,1,10368,0,0,0,0,0,0,0,0,0,0
2,1,10368,0,13,0,0,0,0,21,0,0,0
1,1,10369,0,0,0,0,0,0,0,0,0,0
2,1,10369,0,0,0,0,0,0,0,0,0,0
1,1,10370,0,22,0,0,0,0,0,0,0,0
2,1,10370,0,0,0,0,0,0,0,0,0,0
3,1,10370,0,0,0,0,0,0,0,0,0,0
1,1,10371,0,0,0,0,0,0,0,0,0,0
2,1,10371,0,0,0,0,0,0,0,0,0,0
0,1,10372,0,0,0,0,0,0,0,0,0,0
0,2,10372,17,21,18,29,18,31,32,22,19,25
1,1,10372,14,10,6,0,0,16,0,27,18,6
1,1,10373,23,23,23,23,23,23,23,23,23,23
2,1,10373,0,0,0,0,0,0,0,0,0,0
1,1,10374,28,15,13,14,15,25,28,16,14,12
0,1,10375,25,21,9,5,0,0,0,0,0,8
1,1,10375,0,25,0,0,0,0,0,0,0,6
1,1,10376,0,0,0,0,0,0,0,0,0,0
2,1,10376,0,0,0,0,0,0,0,0,0,0
1,1,10377,0,0,0,0,0,0,0,0,0,0
2,1,10377,0,0,0,0,0,0,9,0,0,0
1,1,10378,0,0,0,0,0,0,0,0,0,0
2,1,10378,0,0,0,0,0,0,0,0,0,0
1,1,10379,0,0,0,0,0,0,0,0,0,0
0,1,10380,23,41,24,11,18,28,16,29,15,21
1,1,10380,0,0,0,0,0,0,0,0,0,0
0,1,10381,38,38,38,38,38,38,38,38,38,38
1,1,10381,0,0,0,0,0,0,0,0,0,0
1,1,10382,0,11,22,29,4,16,19,0,14,0
1,1,10383,0,0,0,14,0,0,0,0,0,0
2,1,10383,0,0,0,0,0,0,0,0,0,0
1,1,10384,0,0,0,0,0,0,0,0,0,0
2,1,10384,0,0,0,0,0,0,0,0,0,0
3,1,10384,0,0,0,0,0,0,0,0,0,0
0,1,10385,27,27,27,27,27,27,27,27,27,27
1,1,10385,0,0,0,0,10,0,5,0,0,0
1,1,10386,0,0,0,0,0,0,0,0,0,0
1,1,10387,20,20,0,0,17,0,0,0,0,0
1,1,10388,25,25,25,25,25,25,25,25,25,25
1,1,10389,20,20,20,20,20,20,20,20,20,20
0,1,10390,18,18,18,18,18,18,18,18,18,18
1,1,10390,4,4,4,4,4,4,4,4,4,4
1,1,10391,0,0,0,0,0,13,0,0,0,0
2,1,10391,0,0,0,0,0,0,0,0,0,0
1,1,10392,0,9,9,0,0,0,23,22,18,0
1,1,10393,0,0,0,0,0,0,0,0,0,0
2,1,10393,0,0,0,0,0,0,0,0,0,0
1,1,10394,0,0,6,0,0,0,0,0,0,0
2,1,10394,0,0,0,0,0,0,0,0,0,0
3,1,10394,0,0,5,0,0,0,0,0,0,8
1,1,10395,0,0,0,0,0,0,0,0,0,0
1,1,10396,0,0,0,0,0,0,0,0,0,0
2,1,10396,0,0,0,0,0,0,0,0,0,0
1,1,10397,17,17,17,17,17,17,17,17,17,17
1,1,10398,30,30,30,30,30,30,30,30,30,30
1,1,10399,0,0,0,0,0,0,0,0,0,0
2,1,10399,0,0,0,0,0,0,0,0,0,0
1,1,10400,13,13,13,13,13,13,13,13,13,13
1,1,10401,0,0,0,0,0,0,0,0,0,0
1,1,10402,0,0,0,0,0,0,0,0,0,0
2,1,10402,0,0,0,0,0,0,0,0,0,0
1,1,10403,0,0,0,0,0,0,0,0,0,0
2,1,10403,0,0,0,5,0,0,0,0,0,0
3,1,10403,0,0,0,0,0,0,0,0,0,0
4,1,10403,0,0,0,0,0,0,0,0,0,0
1,1,10404,0,0,0,0,0,0,0,0,0,0
2,1,10404,0,0,0,0,0,0,0,0,0,0
1,1,10405,21,21,21,21,21,21,21,21,21,21
1,1,10406,0,10,7,16,17,8,18,20,23,8
2,1,10406,0,0,0,0,0,0,0,0,0,0
1,1,10407,6,6,6,6,6,6,6,6,6,6
2,1,10407,0,0,0,0,0,0,0,0,0,0
1,1,10408,25,8,13,7,28,10,17,9,11,14
1,1,10409,0,0,0,5,0,0,0,0,0,0
1,1,10410,0,0,0,0,0,0,0,0,0,0
1,1,10411,0,0,0,0,0,0,0,0,0,0
1,1,10412,0,0,0,0,0,0,0,0,0,0
2,1,10412,0,0,0,0,0,0,0,0,0,0
1,1,10413,0,0,0,0,0,0,0,0,0,0
2,1,10413,0,0,0,0,0,0,0,0,0,0
1,1,10414,0,0,0,0,0,0,0,0,0,21
0,1,10415,0,0,0,0,0,0,0,0,0,0
1,1,10415,6,6,6,6,6,6,6,6,6,6
0,1,10416,0,0,0,0,0,0,0,0,0,0
1,1,10416,0,0,0,0,0,0,0,0,0,0
1,1,10417,10,7,7,14,10,16,15,2,18,28
2,1,10417,0,0,0,0,0,0,0,0,0,0
1,1,10418,0,0,0,0,0,0,0,0,0,0
2,1,10418,0,0,0,0,0,0,0,0,0,0
3,1,10418,0,0,0,0,0,0,0,0,0,0
0,1,10419,0,0,0,0,0,0,0,0,0,0
1,1,10419,0,0,0,0,28,0,3,0,0,0
1,1,10420,0,0,0,0,0,2,0,0,0,0
2,1,10420,0,0,0,0,0,0,0,0,0,0
1,1,10421,0,0,0,0,0,0,0,0,0,0
0,1,10422,0,0,0,0,0,0,0,0,0,0
1,1,10422,0,0,0,0,0,0,0,13,0,0
1,1,10423,0,0,0,0,0,0,0,0,0,0
1,1,10424,0,0,0,0,0,0,0,0,0,0
2,1,10424,0,0,0,0,0,0,0,0,0,0
1,1,10425,0,0,0,0,0,0,0,0,0,0
2,1,10425,0,0,0,0,0,0,0,0,0,0
3,1,10425,0,0,0,0,0,0,0,0,0,0
0,1,10426,16,21,27,9,0,0,0,15,0,15
1,1,10426,0,0,0,0,0,0,0,0,0,0
0,1,10427,3,3,3,3,3,3,3,3,3,3
1,1,10427,0,0,0,0,0,0,0,6,0,0
1,1,10428,0,0,0,0,0,0,0,0,0,0
2,1,10428,0,0,0,0,0,0,0,0,0,0
1,1,10429,0,0,0,0,0,0,0,0,0,0
2,1,10429,0,0,0,0,0,0,0,0,0,0
1,1,10430,11,11,11,11,11,11,11,11,11,11
2,1,10430,0,11,0,0,0,0,0,0,0,0
1,1,10431,0,0,0,0,0,0,0,0,0,0
2,1,10431,0,0,0,0,0,0,0,0,0,0
1,1,10432,0,0,0,0,0,0,0,0,0,0
2,1,10432,0,0,0,0,0,0,0,0,0,0
1,1,10433,5,9,16,0,0,8,0,21,9,3
1,1,10434,0,0,0,0,0,0,0,0,14,0
1,1,10435,26,26,26,26,26,26,26,26,26,26
2,1,10435,0,0,0,0,0,0,0,0,0,0
1,1,10436,0,0,0,0,0,0,0,0,0,0
2,1,10436,0,0,0,0,0,0,0,0,0,0
1,1,10437,0,0,0,0,0,0,0,0,0,0
1,1,10438,0,0,0,0,0,0,0,0,0,0
2,1,10438,6,6,6,6,6,6,6,6,6,6
1,1,10439,14,14,14,14,14,14,14,14,14,14
1,1,10440,0,0,0,0,0,0,0,0,0,0
2,1,10440,0,0,0,0,0,0,0,0,0,0
1,1,10441,22,22,22,22,22,22,22,22,22,22
1,1,10442,0,0,0,0,0,0,0,0,0,0
2,1,10442,0,0,0,0,0,0,0,0,0,0
3,1,10442,0,0,0,0,0,0,0,0,0,0
1,1,10443,29,17,20,29,42,20,7,24,13,24
1,1,10444,0,0,0,0,0,0,0,0,0,0
1,1,10445,0,0,0,0,0,0,0,0,0,0
1,1,10446,14,14,14,14,14,14,14,14,14,14
1,1,10447,20,0,9,3,13,6,8,14,21,5
2,1,10447,0,0,0,0,0,0,0,0,0,0
1,1,10448,0,0,0,0,0,0,0,0,0,0
2,1,10448,0,0,0,0,0,0,0,0,0,0
1,1,10449,0,0,0,0,0,0,19,0,0,0
1,1,10450,0,0,0,0,0,0,0,0,0,0
0,1,10451,0,0,0,0,0,0,0,0,0,0
1,1,10451,0,6,0,0,0,0,0,0,0,0
1,1,10452,0,0,0,16,0,0,0,14,0,0
1,1,10453,5,5,5,5,5,5,5,5,5,5
2,1,10453,0,0,0,0,0,0,0,0,0,0
1,1,10454,0,0,0,0,0,0,0,0,0,0
2,1,10454,0,0,0,0,0,0,0,0,0,0
1,1,10455,0,0,0,0,0,0,0,0,0,0
0,1,10456,0,0,0,0,0,0,0,0,0,0
1,1,10456,0,0,0,0,0,0,0,0,0,0
0,1,10457,0,0,0,0,0,0,0,0,0,0
1,1,10457,0,0,0,0,0,0,0,0,0,0
1,1,10458,0,0,0,0,0,0,0,0,0,0
2,1,10458,0,0,0,0,0,0,0,0,0,0
3,1,10458,0,0,0,0,0,0,0,0,0,0
1,1,10459,17,17,17,17,17,17,17,17,17,17
1,1,10460,0,0,0,0,0,0,0,0,0,0
2,1,10460,0,0,0,0,0,0,0,0,0,0
1,1,10461,26,26,26,26,26,26,26,26,26,26
1,1,10462,0,0,0,0,0,0,0,0,0,0
2,1,10462,0,0,0,0,0,0,0,2,0,0
1,1,10463,24,24,24,24,24,24,24,24,24,24
1,1,10464,0,0,0,0,0,0,0,0,0,0
2,1,10464,0,0,0,0,0,0,0,0,0,0
1,1,10465,18,18,18,18,18,18,18,18,18,18
1,1,10466,0,0,0,0,0,0,0,0,0,0
1,1,10467,0,0,0,0,0,0,0,0,0,0
2,1,10467,0,0,0,0,0,0,0,0,0,0
1,1,10468,0,0,0,0,0,0,0,0,0,0
2,1,10468,0,0,0,0,0,0,0,0,0,0
1,1,10469,27,12,16,26,6,11,20,27,19,19
1,1,10470,0,0,0,0,0,0,0,0,0,0
1,1,10471,0,0,0,0,0,0,0,0,0,0
1,1,10472,18,18,18,18,18,18,18,18,18,18
1,1,10473,0,0,26,0,9,15,18,18,0,0
2,1,10473,0,0,0,0,0,0,0,0,0,0
3,1,10473,0,0,0,0,0,0,0,0,0,0
4,1,10473,0,0,0,0,0,0,0,0,0,0
1,1,10474,19,19,19,19,19,19,19,19,19,19
1,1,10475,0,0,0,0,0,0,0,0,0,0
2,1,10475,0,0,0,0,8,0,0,0,0,0
1,1,10476,21,6,9,0,3,8,13,0,21,15
0,1,10477,0,0,0,0,0,0,0,0,0,0
1,1,10477,0,0,0,0,0,9,0,0,0,0
1,1,10478,0,11,23,16,29,9,18,10,0,7
1,1,10479,0,0,0,0,0,0,0,0,0,0
2,1,10479,0,0,0,0,0,0,0,0,0,0
1,1,10480,0,0,0,0,0,0,0,0,0,0
1,1,10481,0,0,0,0,0,0,0,0,0,0
1,1,10482,0,0,0,0,0,0,0,0,0,0
1,1,10483,0,0,0,0,0,0,0,0,0,0
1,1,10484,1,1,1,1,1,1,1,1,1,1
2,1,10484,0,0,0,0,0,0,0,0,0,0
1,1,10485,0,0,0,0,0,0,0,0,0,0
2,1,10485,0,0,0,0,10,0,0,0,0,0
0,1,10486,31,31,31,31,31,31,31,31,31,31
1,1,10486,0,14,0,0,0,0,0,0,0,0
1,1,10487,0,0,0,0,0,0,0,0,0,0
1,1,10488,0,18,13,11,8,7,9,19,9,17
2,1,10488,0,0,0,0,0,0,0,0,0,0
1,1,10489,0,0,0,0,0,0,0,0,0,0
1,1,10490,0,0,0,0,0,0,0,0,0,0
1,1,10491,0,0,0,23,9,0,0,0,0,11
1,1,10492,0,0,0,0,0,0,0,0,0,0
2,1,10492,0,0,0,0,0,0,0,0,0,0
1,1,10493,0,0,0,0,0,0,0,0,0,0
2,1,10493,0,0,0,0,0,0,0,0,0,0
1,1,10494,0,0,0,0,0,0,0,0,0,0
1,1,10495,0,0,10,0,0,0,0,0,12,0
1,1,10496,13,13,13,13,13,13,13,13,13,13
1,1,10497,0,0,0,0,0,0,0,0,0,0
1,1,10498,21,21,21,21,21,21,21,21,21,21
1,1,10499,7,7,7,7,7,7,7,7,7,7
1,1,10500,0,0,0,0,0,0,0,0,0,0
2,1,10500,0,0,0,0,0,0,0,0,0,0
3,1,10500,0,0,0,0,0,0,0,0,0,0
4,1,10500,0,0,0,0,0,0,0,0,0,0
1,1,10501,0,0,0,16,0,16,0,0,0,36
1,1,10502,8,8,8,8,8,8,8,8,8,8
2,1,10502,0,0,0,0,0,0,0,0,0,0
1,1,10503,4,0,21,0,0,17,0,0,0,0
1,1,10504,0,0,0,0,0,0,0,0,0,0
2,1,10504,0,0,0,0,0,0,0,0,0,0
1,1,10505,0,0,0,0,0,0,0,0,0,0
2,1,10505,0,0,0,0,0,0,0,0,0,0
0,1,10506,0,0,0,11,0,6,0,0,19,0
1,1,10506,13,0,14,0,11,26,19,8,5,0
1,1,10507,0,0,0,0,0,0,0,13,0,0
2,1,10507,0,0,0,0,0,0,0,0,0,0
1,1,10508,0,0,0,0,0,0,0,0,0,0
2,1,10508,0,0,0,0,0,0,0,0,0,0
1,1,10509,0,0,0,0,0,0,0,0,0,0
1,1,10510,0,27,12,9,0,11,7,20,16,21
1,1,10511,19,19,19,19,19,19,19,19,19,19
1,1,10512,8,8,8,8,8,8,8,8,8,8
1,1,10513,0,0,0,0,0,0,0,0,0,0
2,1,10513,0,0,0,0,0,0,0,0,0,0
1,1,10514,0,0,0,0,0,0,0,0,0,0
1,1,10515,0,0,0,0,0,0,0,0,0,0
1,1,10516,0,0,0,0,0,0,0,0,0,0
1,1,10517,0,0,0,0,0,0,0,11,0,0
0,1,10518,0,0,0,0,0,0,0,0,0,0
1,1,10518,0,0,0,0,0,0,0,0,0,0
1,1,10519,0,0,0,0,0,0,0,0,0,11
1,1,10520,0,0,0,0,0,0,0,0,0,0
2,1,10520,11,11,11,11,11,11,11,11,11,11
1,1,10521,13,15,26,26,0,19,10,8,19,28
1,1,10522,0,0,0,0,0,0,0,0,0,0
1,1,10523,27,0,0,0,0,6,0,0,0,7
1,1,10524,0,0,0,0,0,0,0,0,0,0
1,1,10525,15,15,15,15,15,15,15,15,15,15
1,1,10526,0,0,0,0,0,0,0,0,0,0
2,1,10526,0,0,0,0,0,0,0,0,0,0
1,1,10527,0,0,0,0,0,0,0,0,0,0
1,1,10528,0,0,0,0,0,0,0,0,0,0
1,1,10529,0,0,0,0,0,0,0,0,0,0
2,1,10529,0,0,0,0,0,0,0,0,0,0
1,1,10530,11,11,11,11,11,11,11,11,11,11
2,1,10530,0,0,0,0,0,0,5,0,0,0
1,1,10531,0,0,0,0,0,0,0,0,0,0
2,1,10531,0,0,0,0,0,0,0,0,0,0
1,1,10532,0,0,0,0,0,0,0,0,0,0
1,1,10533,0,0,0,0,0,0,0,0,0,0
2,1,10533,0,0,0,0,0,0,0,0,0,0
1,1,10534,0,0,0,0,0,0,0,0,0,0
2,1,10534,0,0,0,0,0,0,0,0,0,0
1,1,10535,9,9,9,9,9,9,9,9,9,9
2,1,10535,0,0,0,14,0,0,7,0,0,0
3,1,10535,0,9,18,0,0,0,0,0,0,0
4,1,10535,0,0,0,0,0,0,0,0,0,0
1,1,10536,0,0,0,0,0,0,0,0,0,0
1,1,10537,0,0,0,0,0,0,0,0,0,0
1,1,10538,0,0,0,0,0,0,0,0,0,0
1,1,10539,0,0,61,0,0,0,0,0,0,0
1,1,10540,0,0,0,0,0,0,0,0,0,0
1,1,10541,0,0,0,0,0,0,23,0,0,0
2,1,10541,0,0,0,0,0,0,0,0,0,0
1,1,10542,13,13,13,13,13,13,13,13,13,13
1,1,10543,0,0,0,0,0,0,0,0,0,0
1,1,10544,17,17,17,17,17,17,17,17,17,17
0,1,10545,0,0,0,0,0,0,0,0,0,0
1,1,10545,4,0,0,0,0,0,0,0,0,0
1,1,10546,24,24,24,24,24,24,24,24,24,24
1,1,10547,27,28,12,9,25,3,10,5,29,16
1,1,10548,24,0,6,26,15,28,14,0,13,4
1,1,10549,0,0,0,0,0,0,0,0,0,0
2,1,10549,0,0,0,0,0,0,0,0,0,0
1,1,10550,0,0,0,0,0,0,0,0,0,0
2,1,10550,0,0,0,0,0,0,0,0,7,0
3,1,10550,0,0,0,0,0,0,0,0,0,0
1,1,10551,0,0,0,0,0,0,0,0,0,0
1,1,10552,0,0,0,0,0,0,0,0,0,0
2,1,10552,0,0,0,14,0,0,0,8,0,0
1,1,10553,0,0,0,0,0,0,0,0,0,0
2,1,10553,0,0,0,0,0,0,0,0,0,0
1,1,10554,0,0,0,0,0,19,0,0,0,0
2,1,10554,0,0,0,0,0,0,0,0,0,0
1,1,10555,4,4,4,4,4,4,4,4,4,4
1,1,10556,0,0,0,0,0,0,0,0,0,0
2,1,10556,0,0,0,0,0,0,0,0,0,0
1,1,10557,0,0,0,0,0,0,0,0,0,0
0,1,10558,0,9,0,0,0,0,0,22,23,0
1,1,10558,1,1,1,1,1,1,1,1,1,1
1,1,10559,20,30,32,0,5,7,0,14,8,22
1,1,10560,27,27,27,27,27,27,27,27,27,27
1,1,10561,0,0,0,0,0,0,0,0,0,0
1,1,10562,33,33,33,33,33,33,33,33,33,33
1,1,10563,0,0,0,0,0,0,0,0,0,0
1,1,10564,22,22,22,22,22,22,22,22,22,22
2,1,10564,0,0,0,0,0,0,0,0,0,0
1,1,10565,0,0,0,0,0,0,0,0,0,0
1,1,10566,0,0,0,0,0,0,0,0,0,0
1,1,10567,14,14,14,14,14,14,14,14,14,14
1,1,10568,35,23,18,30,9,16,4,11,8,15
1,1,10569,19,19,19,19,19,19,19,19,19,19
1,1,10570,0,0,0,12,0,0,0,0,0,0
1,1,10571,0,0,0,0,0,0,0,0,0,0
2,1,10571,0,0,0,0,0,0,0,0,0,0
3,1,10571,0,0,0,0,0,0,0,0,0,0
1,1,10572,18,18,18,18,18,18,18,18,18,18
1,1,10573,0,0,0,0,0,0,0,0,0,0
1,1,10574,0,0,0,0,0,0,0,0,0,0
1,1,10575,16,21,37,6,8,18,9,18,0,10
2,1,10575,0,0,0,0,0,0,0,0,0,0
1,1,10576,0,7,0,0,0,0,0,10,0,2
1,1,10577,29,29,29,29,29,29,29,29,29,29
1,1,10578,0,0,0,0,0,0,0,0,0,0
1,1,10579,0,0,0,0,0,0,0,0,0,0
2,1,10579,0,0,0,0,0,0,0,0,0,0
1,1,10580,0,0,0,0,0,0,0,0,0,0
2,1,10580,0,0,0,0,0,0,0,0,0,0
1,1,10581,0,0,0,9,17,0,0,17,23,0
2,1,10581,0,0,0,0,0,0,4,0,0,0
1,1,10582,0,0,0,0,0,0,0,0,0,0
1,1,10583,18,15,8,0,0,13,0,14,0,0
1,1,10584,13,13,13,13,13,13,13,13,13,13
1,1,10585,0,0,0,0,0,0,0,0,0,0
2,1,10585,0,0,0,0,0,0,0,0,0,0
1,1,10586,0,0,0,0,0,0,0,0,0,0
1,1,10587,0,0,0,0,0,0,0,0,0,0
1,1,10588,3,3,3,3,3,3,3,3,3,3
1,1,10589,5,5,5,5,5,5,5,5,5,5
1,1,10590,0,0,0,0,0,0,0,0,0,0
2,1,10590,0,0,0,0,0,0,0,0,0,0
1,1,10591,0,0,0,0,0,16,0,0,24,0
1,1,10592,12,12,12,12,12,12,12,12,12,12
1,1,10593,0,0,0,0,0,0,0,0,0,0
2,1,10593,0,0,0,0,0,0,0,0,0,0
3,1,10593,0,8,0,0,0,0,0,0,0,0
4,1,10593,0,0,0,0,0,0,0,0,0,0
1,1,10594,0,0,13,0,0,0,0,0,0,0
2,1,10594,0,0,0,0,0,0,0,0,0,0
0,1,10595,0,0,0,0,0,0,0,0,0,0
1,1,10595,0,0,0,0,0,0,0,0,0,0
1,1,10596,0,0,0,0,0,0,0,0,0,0
2,1,10596,0,0,0,0,18,0,0,0,0,0
0,1,10597,13,13,13,13,13,13,13,13,13,13
1,1,10597,0,0,0,0,15,0,18,0,26,0
1,1,10598,5,5,5,5,5,5,5,5,5,5
1,1,10599,20,20,20,20,20,20,20,20,20,20
2,1,10599,0,0,0,0,0,0,11,0,0,0
1,1,10600,0,0,0,0,0,0,0,0,0,0
1,1,10601,0,0,0,0,0,0,0,0,0,0
2,1,10601,0,0,0,0,0,0,0,0,0,0
1,1,10602,0,0,0,0,0,0,0,0,0,0
2,1,10602,0,0,0,0,0,0,0,0,0,0
3,1,10602,0,0,0,0,0,0,0,0,0,0
1,1,10603,5,0,0,0,0,8,0,0,0,0
2,1,10603,0,0,0,0,0,0,0,0,0,0
3,1,10603,0,0,0,0,0,0,0,0,0,0
1,1,10604,0,0,0,0,0,0,0,0,0,0
2,1,10604,0,0,0,0,0,0,0,0,0,0
1,1,10605,0,0,0,0,0,0,0,0,0,0
2,1,10605,0,0,0,0,0,0,0,0,0,0
1,1,10606,20,29,19,35,11,3,7,11,17,6
1,1,10607,19,19,19,19,19,19,19,19,19,19
1,1,10608,27,27,27,27,27,27,27,27,27,27
1,1,10609,0,0,0,0,0,0,0,0,0,0
0,1,10610,10,10,10,10,10,10,10,10,10,10
1,1,10610,0,0,12,0,24,17,0,0,0,31
1,1,10611,28,28,28,28,28,28,28,28,28,28
1,1,10612,24,10,27,19,14,13,0,0,15,7
2,1,10612,0,0,0,0,0,0,0,0,0,0
1,1,10613,13,13,13,13,13,13,13,13,13,13
0,1,10614,21,21,21,21,21,21,21,21,21,21
1,1,10614,0,0,0,0,0,11,0,0,4,9
1,1,10615,20,20,20,20,20,20,20,20,20,20
1,1,10616,17,17,17,17,17,17,17,17,17,17
1,1,10617,20,0,25,0,11,9,19,0,12,34
1,1,10618,0,0,0,0,0,0,0,0,0,0
1,1,10619,0,0,0,0,0,0,0,0,0,0
2,1,10619,0,0,0,0,0,0,0,0,0,0
1,1,10620,0,0,0,0,0,4,0,0,0,0
1,1,10621,26,26,26,26,26,26,26,26,26,26
1,1,10622,5,17,6,14,14,28,14,16,23,36
1,1,10623,26,26,26,26,26,26,26,26,26,26
1,1,10624,17,17,17,17,17,17,17,17,17,17
2,1,10624,0,0,0,0,0,0,0,0,0,0
0,1,10625,21,0,0,0,3,15,0,25,0,20
1,1,10625,0,0,0,0,0,0,0,0,0,0
1,1,10626,0,0,0,0,0,0,0,0,0,0
2,1,10626,0,0,0,0,0,0,0,0,0,0
3,1,10626,0,0,0,0,0,0,0,0,0,0
4,1,10626,0,0,0,0,0,0,0,0,0,0
0,1,10627,2,2,2,2,2,2,2,2,2,2
1,1,10627,0,0,0,0,1,0,0,0,0,0
1,1,10628,0,8,8,17,12,0,14,20,19,10
2,1,10629,0,0,0,0,0,0,0,0,0,0
1,1,10630,5,0,0,0,0,12,7,0,18,7
2,1,10630,0,0,0,0,0,0,0,0,0,0
3,1,10630,0,0,0,0,0,0,0,0,0,0
1,1,10631,11,18,26,12,25,27,29,10,13,13
1,1,10632,12,10,8,3,19,0,25,19,19,16
1,1,10633,14,14,14,14,14,14,14,14,14,14
1,1,10634,1,1,1,1,1,1,1,1,1,1
2,1,10634,0,0,0,0,12,0,3,0,0,0
3,1,10634,0,0,0,0,0,0,0,0,0,0
1,1,10635,0,0,0,0,0,0,0,0,0,0
2,1,10635,0,0,0,0,0,0,0,0,0,0
1,1,10636,0,0,0,0,0,0,0,0,0,0
2,1,10636,0,0,0,0,0,0,0,0,0,0
1,1,10637,0,0,0,0,0,0,0,0,0,0
2,1,10637,0,0,0,0,0,0,0,0,0,0
1,1,10638,0,0,0,0,0,0,0,0,0,0
1,1,10639,0,0,0,0,0,0,0,0,0,0
1,1,10640,0,0,0,0,0,0,0,0,0,0
2,1,10640,0,0,0,0,0,0,0,0,0,0
1,1,10641,0,0,0,0,0,0,0,0,0,0
2,1,10641,34,34,34,34,34,34,34,34,34,34
1,1,10642,41,41,41,41,41,41,41,41,41,41
1,1,10643,0,0,0,0,0,18,10,4,0,0
1,1,10644,18,0,0,0,0,22,0,18,0,0
1,1,10645,19,19,19,19,19,19,19,19,19,19
1,1,10646,0,0,0,0,0,0,0,0,0,0
2,1,10646,0,0,0,0,0,0,0,0,0,0
1,1,10647,17,0,0,0,0,0,0,0,0,18
1,1,10648,0,0,0,0,0,0,0,0,0,0
1,1,10649,18,18,18,18,18,18,18,18,18,18
1,1,10650,11,11,11,11,11,11,11,11,11,11
2,1,10650,0,0,0,0,0,0,0,0,0,0
1,1,10651,0,0,15,27,0,0,0,0,12,24
1,1,10652,25,25,25,25,25,25,25,25,25,25
1,1,10653,0,0,0,0,0,0,0,0,0,0
1,1,10654,0,0,0,0,0,0,0,0,0,0
1,1,10655,0,0,0,0,0,0,0,0,0,0
2,1,10655,0,0,0,0,0,0,0,0,0,0
1,1,10656,0,0,0,0,0,0,0,0,0,0
1,1,10657,25,25,25,25,25,25,25,25,25,25
0,1,10658,2,2,2,2,2,2,2,2,2,2
1,1,10658,0,0,0,0,0,0,0,0,0,0
2,1,10658,0,0,0,0,0,22,11,0,0,0
1,1,10659,21,21,17,30,27,20,18,18,26,24
1,1,10660,4,4,4,4,4,4,4,4,4,4
1,1,10661,18,18,18,18,18,18,18,18,18,18
1,1,10662,0,0,0,0,0,0,0,0,0,0
2,1,10662,0,0,0,0,0,0,0,0,0,0
1,1,10663,0,0,0,0,0,0,0,0,0,0
1,1,10664,15,3,17,15,15,30,9,15,26,4
1,1,10665,0,10,0,0,0,0,0,0,0,0
2,1,10665,0,0,0,0,0,0,0,0,0,0
1,1,10666,0,0,0,14,0,0,0,0,0,0
2,1,10666,0,0,0,0,0,0,0,0,0,0
1,1,10667,0,0,0,0,0,0,0,0,0,0
