COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,LATITUDE,LONGITUD
29,11,20,2,40,5,16,5,3,2,2,40,1,1,2,1,0,0,0,1,0,0,0,0,2,2,482564,6090,2000,BR0ADWAY,88888888,888888888
29,11,20,1,28,2,13,2,3,2,5,60,1,1,2,1,3,3,0,1,0,0,0,0,1,2,482565,6090,2000,US-281,88888888,888888888
201,11,20,18,20,2,16,5,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,2,482566,3280,2000,DELPAPA,88888888,888888888
201,11,20,16,50,2,11,1,5,2,9,99,1,1,1,1,0,0,0,1,0,0,0,0,1,2,482567,3280,2000,I-45,88888888,888888888
439,11,20,18,43,4,16,5,2,2,3,45,1,1,1,1,3,3,0,1,0,0,0,0,1,2,482568,260,2000,GREEN0AKSBLVD,88888888,888888888
91,12,1,7,40,4,11,1,1,2,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482569,4870,2000,I-35,88888888,888888888
141,12,1,0,10,1,16,5,1,2,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482570,2190,2000,MAGNETIC,88888888,888888888
241,12,1,21,45,1,5,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482571,0,2000,FM1007,88888888,888888888
373,12,1,18,38,1,2,2,1,2,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,6,482572,0,2000,US-59,88888888,888888888
373,12,1,16,28,2,3,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482573,0,2000,FM356,88888888,888888888
423,12,1,19,21,1,1,7,15,4,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482574,0,2000,I-20,88888888,888888888
201,6,23,12,0,6,6,4,1,2,2,45,1,1,2,1,20,3,0,1,0,0,0,0,2,6,482575,0,2000,RICHEY,88888888,888888888
201,8,18,20,0,8,11,1,1,2,4,65,1,1,1,1,0,0,0,1,0,0,0,0,1,6,482576,3280,2000,I-45,88888888,888888888
339,8,22,6,10,11,12,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482577,3280,2000,US-59,88888888,888888888
175,9,24,2,25,2,4,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,1,482578,0,2000,FM622,88888888,888888888
339,10,10,10,15,4,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,3,482579,0,2000,FM2854,88888888,888888888
481,10,11,16,0,1,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,4,482580,0,2000,FM640,88888888,888888888
77,10,12,16,7,2,6,4,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,5,482581,0,2000,ARR0WHEAD,88888888,888888888
61,10,13,5,0,2,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,6,482582,0,2000,US-183,88888888,888888888
239,10,13,17,23,2,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,6,482583,0,2000,FM822,88888888,888888888
15,10,14,14,53,3,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482584,0,2000,SR-159,88888888,888888888
215,10,14,21,0,4,2,2,1,1,2,45,1,1,2,1,0,0,0,1,1,0,0,0,1,7,482585,0,2000,US-83,88888888,888888888
339,10,14,0,56,1,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482586,0,2000,WALNUTCREEK,88888888,888888888
477,10,14,14,15,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,7,482587,0,2000,FM390,88888888,888888888
15,10,15,12,10,1,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,1,482588,0,2000,FM949,88888888,888888888
229,10,15,16,0,2,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482589,0,2000,I-10,88888888,888888888
453,10,16,19,3,10,11,1,1,2,3,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482590,330,2000,I-35,88888888,888888888
27,10,17,14,45,3,1,1,1,2,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,3,482591,0,2000,I-35,88888888,888888888
161,10,19,17,30,2,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,5,482592,0,2000,US-84,88888888,888888888
339,10,20,17,47,1,3,8,6,1,2,45,1,1,2,1,69,3,0,1,0,0,0,0,1,6,482593,0,2000,FM1488,88888888,888888888
497,10,20,1,40,2,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482594,0,2000,US-81,88888888,888888888
61,10,21,2,0,1,5,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,7,482595,0,2000,FM2556,88888888,888888888
139,10,21,2,2,2,4,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482596,0,2000,US-77,88888888,888888888
157,10,21,22,45,5,4,8,3,1,2,65,1,1,2,2,20,3,0,1,0,0,0,0,1,7,482597,0,2000,FM2977,88888888,888888888
161,10,21,20,40,1,4,8,1,1,2,65,2,1,2,2,0,0,0,2,0,0,0,0,1,7,482598,0,2000,FM27,88888888,888888888
339,10,21,9,5,2,2,7,5,2,2,55,1,1,2,1,20,3,0,1,1,0,0,0,1,7,482599,7586,2000,US-59,88888888,888888888
423,10,21,4,25,2,3,3,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482600,0,2000,SR-110,88888888,888888888
251,10,23,7,50,2,4,8,1,1,2,60,2,1,2,2,0,0,0,5,0,0,0,0,1,2,482601,0,2000,FM917,88888888,888888888
469,10,23,16,47,3,5,8,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,1,2,482602,0,2000,FM1090,88888888,888888888
1,10,24,10,27,6,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,14,0,0,2,3,482603,0,2000,US-79,88888888,888888888
99,10,24,5,30,1,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482604,0,2000,US-84,88888888,888888888
39,10,25,21,52,2,4,8,1,1,2,45,2,1,2,1,0,0,0,1,1,0,0,0,1,4,482605,5139,2000,FM523,88888888,888888888
85,10,25,7,19,2,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482606,4155,2000,FM2514,88888888,888888888
97,10,25,16,40,2,5,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,4,482607,0,2000,FM2071,88888888,888888888
149,10,25,1,0,1,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482608,0,2000,FM954,88888888,888888888
407,10,25,15,42,3,6,4,1,1,2,35,1,1,5,1,0,0,0,1,0,0,0,0,1,4,482609,0,2000,REDRD,88888888,888888888
113,10,26,21,0,2,12,2,1,2,3,60,1,1,1,1,0,0,2,1,0,0,0,0,1,5,482610,1730,2000,US-175,88888888,888888888
113,10,26,23,50,1,16,5,1,2,3,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482611,1730,2000,DALLASN0RTHT0LLWAY,88888888,888888888
325,10,26,1,0,1,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482612,0,2000,FM471,88888888,888888888
349,10,26,13,32,2,1,1,1,2,9,70,2,1,2,2,40,3,0,2,0,0,0,0,1,5,482613,0,2000,I-45,88888888,888888888
181,10,27,21,35,1,14,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482614,0,2000,FM131,88888888,888888888
213,10,27,6,0,2,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482615,0,2000,US-175,88888888,888888888
231,10,27,23,55,3,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482616,0,2000,SR-276,88888888,888888888
113,10,28,20,40,5,11,1,1,3,5,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482617,1730,2000,I-35E,88888888,888888888
217,10,28,14,26,5,11,1,1,2,2,55,2,1,1,2,0,0,0,2,1,0,0,0,1,7,482618,3210,2000,I-35,88888888,888888888
423,10,28,22,50,1,1,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482619,0,2000,US-271,88888888,888888888
113,10,29,19,30,3,16,5,3,2,3,30,1,1,1,2,3,3,0,1,0,0,0,0,1,1,482620,1730,2000,M0CKINGBIRDLANE,88888888,888888888
37,10,30,0,30,3,1,1,1,2,2,65,1,1,2,1,0,0,0,5,0,0,0,0,2,2,482621,0,2000,I-30,88888888,888888888
491,10,30,18,30,4,13,3,3,1,4,30,1,1,2,1,3,3,0,1,0,0,0,0,1,2,482622,6780,2000,SR-95,88888888,888888888
503,10,30,18,30,3,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,2,482623,0,2000,SR-67,88888888,888888888
5,10,31,9,45,3,2,2,1,1,4,60,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482624,0,2000,US-59,88888888,888888888
39,10,31,99,99,1,3,3,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482625,0,2000,SR-35,88888888,888888888
113,10,31,21,23,1,12,7,1,4,3,35,1,1,1,1,0,0,0,1,0,0,0,0,1,3,482626,1730,2000,US-75,88888888,888888888
181,10,31,2,0,1,14,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482627,0,2000,FM691,88888888,888888888
251,10,31,15,50,2,4,8,1,1,2,60,1,3,2,1,0,0,0,1,0,0,0,0,1,3,482628,0,2000,FM2280,88888888,888888888
347,10,31,19,25,5,3,3,2,1,2,55,2,1,2,1,6,3,0,1,0,0,0,0,3,3,482629,1313,2000,SR-21,88888888,888888888
423,10,31,11,20,3,2,3,2,2,2,65,1,1,2,1,20,3,0,1,0,0,0,0,1,3,482630,0,2000,SR-31,88888888,888888888
451,10,31,7,45,3,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,3,482631,0,2000,FM2288,88888888,888888888
481,10,31,22,30,1,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482632,0,2000,FM102,88888888,888888888
321,11,4,18,15,2,13,3,1,1,2,30,1,1,2,2,0,0,0,2,0,0,0,0,1,7,482633,0,2000,SR-35,88888888,888888888
15,11,6,23,50,1,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,2,482634,0,2000,FM1456,88888888,888888888
169,11,6,14,50,5,3,2,2,1,2,40,1,1,2,1,20,3,0,1,0,0,0,0,1,2,482635,5480,2000,US-380,88888888,888888888
215,11,6,18,48,6,14,8,2,2,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482636,4650,2000,FM495,88888888,888888888
231,11,6,15,43,4,4,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,3,2,482637,0,2000,SR-276,88888888,888888888
339,11,6,7,0,3,6,4,1,1,2,40,2,1,2,2,0,0,0,1,0,0,0,0,2,2,482638,0,2000,DAWC0LLIN,88888888,888888888
73,11,8,8,55,3,2,2,2,2,2,35,1,1,2,1,20,3,0,1,0,0,0,0,1,4,482639,3470,2000,US-79,88888888,888888888
323,11,8,15,42,1,6,5,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,4,482640,0,2000,0LDPI0NEER,88888888,888888888
113,11,9,14,14,4,16,5,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,5,482641,1730,2000,0LDHICK0RY,88888888,888888888
227,11,10,21,50,3,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482642,0,2000,I-20,88888888,888888888
453,11,10,21,40,1,6,4,1,1,2,50,2,1,2,1,0,0,0,1,0,0,0,0,1,6,482643,0,2000,KILLINGSW0RTHLANE,88888888,888888888
177,11,11,20,30,1,4,3,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482644,0,2000,SR-97,88888888,888888888
215,11,11,19,51,6,15,8,2,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,5,7,482645,2110,2000,FM1925,88888888,888888888
215,11,11,2,47,3,14,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,7,482646,2110,2000,FM2061,88888888,888888888
217,11,11,0,50,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482647,0,2000,FM933,88888888,888888888
221,11,11,22,27,6,4,8,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,2,7,482648,2780,2000,FM4,88888888,888888888
1,11,12,17,10,1,4,3,1,1,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,1,482649,0,2000,SR-294,88888888,888888888
21,11,12,0,15,4,3,3,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482650,0,2000,SR-71,88888888,888888888
29,11,12,6,26,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482651,0,2000,LP1604,88888888,888888888
89,11,12,19,48,1,3,3,1,1,2,65,1,1,2,2,0,0,0,2,0,0,0,0,1,1,482652,0,2000,SR-71,88888888,888888888
113,11,12,3,25,5,16,5,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482653,1730,2000,SKILLMANST,88888888,888888888
355,11,12,2,4,1,2,3,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482654,0,2000,SR-44,88888888,888888888
467,11,12,10,57,2,1,1,1,2,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,1,482655,0,2000,I-20,88888888,888888888
73,11,13,22,15,2,2,2,2,1,2,60,1,1,2,1,20,3,0,1,0,0,0,0,1,2,482656,0,2000,US-69,88888888,888888888
287,11,13,9,52,4,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482657,0,2000,US-290,88888888,888888888
453,11,13,14,18,2,4,8,1,1,2,45,2,1,2,1,0,0,0,1,0,0,0,0,1,2,482658,0,2000,FM2769,88888888,888888888
135,11,14,10,43,3,16,5,2,1,9,45,1,1,2,1,3,3,0,1,0,0,0,0,1,3,482659,5030,2000,JBSHEPPARDPKWY,88888888,888888888
201,11,15,7,15,1,12,7,13,4,9,45,1,1,1,1,0,0,0,1,0,0,0,0,1,4,482660,3505,2000,US-290,88888888,888888888
491,11,15,12,40,3,6,4,3,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482661,0,2000,T0MCATDR,88888888,888888888
53,11,16,99,99,1,3,3,1,1,2,55,1,1,2,2,0,0,0,2,1,0,0,0,1,5,482662,0,2000,SR-29,88888888,888888888
89,11,16,14,0,2,3,2,1,1,2,55,1,1,2,2,0,0,0,1,0,0,0,0,1,5,482663,9997,2000,US-90A,88888888,888888888
113,11,16,16,20,1,16,5,6,1,2,35,2,1,1,1,60,3,0,1,0,0,0,0,1,5,482664,2590,2000,CRISTRD,88888888,888888888
121,11,16,8,10,3,2,2,2,1,2,60,1,1,2,2,20,3,0,1,0,0,0,0,1,5,482665,0,2000,US-380,88888888,888888888
121,11,16,16,50,2,14,8,1,2,2,35,2,1,2,1,0,0,0,1,0,0,0,0,1,5,482666,1840,2000,FM2181,88888888,888888888
149,11,16,17,0,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482667,0,2000,FM609,88888888,888888888
157,11,16,2,35,1,4,8,1,1,2,55,2,1,5,1,0,0,0,1,0,0,0,0,1,5,482668,0,2000,FM762,88888888,888888888
215,11,16,6,4,2,13,2,3,2,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482669,5330,2000,US-281,88888888,888888888
343,11,16,21,13,3,3,2,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482670,1700,2000,US-259,88888888,888888888
39,11,17,17,0,7,4,8,1,1,2,55,2,1,2,2,0,0,0,1,0,0,0,0,3,6,482671,0,2000,FM521,88888888,888888888
131,11,17,13,45,4,2,3,1,1,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,6,482672,0,2000,SR-44,88888888,888888888
439,11,17,22,47,9,12,3,1,2,3,60,1,1,1,1,0,0,0,1,0,14,19,0,2,6,482673,260,2000,SR-360,88888888,888888888
451,11,17,10,50,3,2,2,7,2,2,70,1,3,2,1,0,0,0,1,0,0,0,0,2,6,482674,0,2000,US-67,88888888,888888888
459,11,17,4,2,2,3,2,1,1,4,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482675,0,2000,US-271,88888888,888888888
481,11,17,22,25,2,16,5,1,1,2,30,1,1,1,2,0,0,0,2,0,0,0,0,1,6,482676,7410,2000,CL0UD,88888888,888888888
21,11,18,18,44,3,3,3,1,2,2,65,1,1,2,2,0,0,0,2,0,19,0,0,1,7,482677,0,2000,SR-21,88888888,888888888
39,11,18,4,20,3,3,8,1,1,2,65,1,1,1,2,0,0,0,2,0,0,0,0,1,7,482678,0,2000,FM2004,88888888,888888888
91,11,18,0,10,4,13,8,1,1,2,60,2,1,2,2,0,0,0,2,0,0,0,0,1,7,482679,0,2000,FM3159,88888888,888888888
113,11,18,12,54,3,16,5,2,1,2,30,1,1,1,1,20,3,0,1,0,0,0,0,1,7,482680,1730,2000,THACKERYDR,88888888,888888888
201,11,18,2,20,3,6,4,1,1,2,35,1,1,2,2,0,0,0,2,0,0,0,0,1,7,482681,0,2000,REEVEST0NRD,88888888,888888888
201,11,18,2,24,2,16,5,1,2,3,35,1,1,1,2,0,0,0,2,0,0,0,0,1,7,482682,3280,2000,FANNIN,88888888,888888888
355,11,18,99,99,3,14,3,1,1,2,55,1,1,2,2,0,0,0,2,0,0,0,0,2,7,482683,1550,2000,SR-361,88888888,888888888
29,11,19,13,55,1,6,4,1,1,2,35,2,1,2,1,0,0,0,1,0,0,0,0,1,1,482684,0,2000,SCENICLOOPRD,88888888,888888888
31,11,19,2,0,2,6,4,1,1,2,35,2,2,4,2,0,0,0,1,0,0,0,0,1,1,482685,0,2000,404,88888888,888888888
113,11,19,3,25,2,13,7,1,9,9,40,2,1,1,1,40,3,0,1,0,19,0,0,1,1,482686,1730,2000,L00P12,88888888,888888888
113,11,19,3,0,6,13,3,1,3,3,35,1,1,2,1,0,0,0,1,0,0,0,0,4,1,482687,1730,2000,SR-78,88888888,888888888
113,11,19,15,35,3,12,7,10,4,2,45,1,1,1,1,3,3,0,1,0,0,0,0,1,1,482688,3420,2000,SR-114,88888888,888888888
43,11,20,15,30,8,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482689,0,2000,US-90,88888888,888888888
113,11,20,2,5,2,13,3,1,2,3,40,1,1,2,1,0,0,0,1,0,0,0,0,2,2,482690,1730,2000,SR-78,88888888,888888888
201,11,20,7,40,2,3,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482691,0,2000,FM2920,88888888,888888888
207,11,20,22,45,1,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482692,0,2000,SR-6,88888888,888888888
475,11,20,0,42,4,11,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482693,0,2000,I-20,88888888,888888888
347,11,21,2,0,1,3,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482694,0,2000,FM2259,88888888,888888888
85,11,22,6,20,9,2,7,2,4,2,45,1,1,2,1,20,3,0,1,0,0,0,0,2,4,482695,4230,2000,US-75,88888888,888888888
181,11,22,12,10,2,14,3,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482696,0,2000,SR-56,88888888,888888888
29,11,23,20,5,6,16,5,1,1,4,35,1,1,2,2,0,0,0,2,0,0,0,0,1,5,482697,6090,2000,HILDEBRAND,88888888,888888888
97,11,23,13,50,1,2,2,1,1,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,5,482698,0,2000,US-82,88888888,888888888
113,11,23,23,27,4,13,3,5,4,9,60,1,1,1,2,0,0,0,2,0,0,0,0,1,5,482699,3420,2000,SR-12,88888888,888888888
113,11,23,3,40,5,11,1,1,2,4,65,1,1,2,2,0,0,0,2,0,19,0,0,1,5,482700,4530,2000,I-635,88888888,888888888
135,11,23,4,15,1,4,8,1,1,2,55,1,1,2,2,0,0,0,1,0,0,0,0,1,5,482701,0,2000,FM554,88888888,888888888
181,11,23,18,50,3,12,2,1,2,2,65,1,1,2,2,0,0,0,2,0,0,0,0,1,5,482702,6350,2000,US-75,88888888,888888888
201,11,23,21,47,2,11,7,1,2,3,50,1,1,1,1,0,0,2,1,0,0,0,0,1,5,482703,3280,2000,I-45,88888888,888888888
229,11,23,19,45,1,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482704,0,2000,I-10,88888888,888888888
331,11,23,19,15,14,2,2,1,1,2,65,2,1,2,2,0,0,0,2,0,0,0,0,6,5,482705,0,2000,US-190,88888888,888888888
389,11,23,3,0,1,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482706,0,2000,US-285,88888888,888888888
19,11,24,16,45,3,3,3,2,1,2,60,1,1,2,1,20,3,0,1,0,0,0,0,1,6,482707,0,2000,SR-46,88888888,888888888
29,11,24,15,58,4,13,8,2,2,2,40,1,1,2,1,20,3,0,1,0,0,0,0,1,6,482708,6090,2000,LP368,88888888,888888888
113,11,24,0,55,2,11,1,1,3,3,60,1,1,2,2,0,0,0,1,0,0,0,0,1,6,482709,1730,2000,I-30,88888888,888888888
113,11,24,1,16,3,13,3,1,2,3,45,1,1,1,2,0,0,0,2,0,0,0,0,1,6,482710,2590,2000,SR-78,88888888,888888888
123,11,24,8,15,5,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482711,0,2000,US-87,88888888,888888888
201,11,24,0,25,2,6,4,1,1,2,30,1,1,2,2,0,0,0,2,0,0,0,0,1,6,482712,0,2000,H0LLYVALE,88888888,888888888
201,11,24,3,40,4,11,1,1,3,4,65,1,1,1,2,0,0,0,2,0,0,0,0,1,6,482713,3280,2000,I-45,88888888,888888888
215,11,24,14,50,3,16,5,1,2,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482714,4197,2000,BICENTENNIAL,88888888,888888888
371,11,24,8,45,1,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482715,0,2000,I-10,88888888,888888888
409,11,24,18,38,7,3,3,2,2,2,65,1,1,2,1,20,3,0,1,0,0,0,0,3,6,482716,0,2000,SR-35,88888888,888888888
447,11,24,23,19,8,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,482717,0,2000,US-183,88888888,888888888
467,11,24,10,12,5,3,3,1,1,2,70,1,1,2,2,0,0,0,1,0,0,0,0,1,6,482718,0,2000,SR-64,88888888,888888888
27,11,25,20,25,2,11,7,2,4,2,40,1,1,2,1,3,3,0,1,0,0,0,0,1,7,482719,6810,2000,I-35,88888888,888888888
201,11,25,21,30,3,6,4,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,7,482720,0,2000,UVALDE,88888888,888888888
439,11,25,18,49,6,16,5,2,2,2,40,1,1,1,1,0,0,0,1,0,0,0,0,1,7,482721,260,2000,ARBR00KBLVD,88888888,888888888
27,11,26,1,30,2,6,4,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,1,482722,0,2000,CHAPARRAL,88888888,888888888
113,11,26,2,45,2,13,3,1,2,3,45,1,1,1,1,0,0,0,1,0,0,0,0,1,1,482723,1730,2000,SR-352,88888888,888888888
231,11,26,4,0,1,1,1,1,2,2,85,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482724,0,2000,I-30,88888888,888888888
469,11,26,14,50,6,2,2,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482725,0,2000,US-59,88888888,888888888
61,11,27,18,58,2,13,2,1,2,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482726,940,2000,US-281,88888888,888888888
477,11,27,23,21,3,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482727,0,2000,FM389,88888888,888888888
85,11,28,17,50,5,13,3,2,2,3,45,1,1,1,1,3,3,0,1,0,0,0,0,1,3,482728,5390,2000,SR-289,88888888,888888888
113,11,28,1,30,3,11,1,1,2,4,65,1,1,1,1,0,0,0,1,0,0,0,0,1,3,482729,3350,2000,I-20,88888888,888888888
147,11,28,10,5,3,4,8,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,3,482730,0,2000,FM898,88888888,888888888
183,11,28,8,48,4,4,8,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,3,482731,0,2000,FM2087,88888888,888888888
201,11,28,15,30,4,16,5,1,1,4,35,1,1,1,1,0,0,0,1,0,0,0,0,1,3,482732,3280,2000,P0ST0AK,88888888,888888888
201,11,28,7,40,1,16,5,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482733,3280,2000,MILLSBRANCH,88888888,888888888
439,11,28,17,25,2,16,5,2,9,9,40,1,1,1,1,3,3,0,1,0,0,0,0,1,3,482734,2450,2000,SYCAM0RESCH00LRD,88888888,888888888
29,11,29,19,10,3,11,1,1,2,3,60,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482735,6090,2000,I-35,88888888,888888888
113,11,29,1,50,3,11,1,1,3,5,60,1,1,1,1,0,0,0,1,0,0,0,0,1,4,482736,1730,2000,I-30,88888888,888888888
199,11,29,20,48,2,13,8,1,1,4,35,1,1,1,1,0,0,0,1,0,0,0,0,1,4,482737,6380,2000,BU96F,88888888,888888888
201,11,29,2,21,2,16,5,3,2,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482738,3280,2000,HARRISBURG,88888888,888888888
277,11,29,21,2,4,15,8,2,2,2,55,1,1,2,1,21,3,0,1,0,0,0,0,2,4,482739,5220,2000,L00P286,88888888,888888888
439,11,29,17,42,3,13,8,1,2,2,55,2,1,2,1,0,0,0,1,0,0,0,0,2,4,482740,3594,2000,FM1938,88888888,888888888
201,11,30,1,52,1,11,1,1,2,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,5,482741,3280,2000,I-610,88888888,888888888
355,11,30,2,8,2,12,3,15,3,3,60,1,3,2,2,0,0,0,1,0,0,0,0,2,5,482742,1550,2000,SR-358,88888888,888888888
407,11,30,6,10,2,2,2,2,2,2,50,1,1,2,1,20,3,0,1,0,0,0,0,1,5,482743,6344,2000,US-59,88888888,888888888
449,11,30,19,30,3,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,5,482744,0,2000,US-271,88888888,888888888
41,12,2,10,31,4,16,5,2,1,4,30,1,1,1,1,0,0,0,1,0,0,0,0,1,7,482745,970,2000,EAST29TH,88888888,888888888
85,12,2,11,22,6,3,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,7,482746,0,2000,SR-121,88888888,888888888
201,12,2,18,22,2,13,2,2,2,4,35,1,1,1,1,20,3,2,1,0,0,0,0,1,7,482747,3280,2000,US-90A,88888888,888888888
201,12,2,5,30,1,16,5,1,2,2,35,1,1,1,1,0,0,0,1,0,0,0,0,1,7,482748,3280,2000,W00DF0REST,88888888,888888888
201,12,2,1,5,3,16,5,1,2,2,35,1,1,1,1,0,0,0,1,0,0,0,0,1,7,482749,3280,2000,MEM0RIALDR,88888888,888888888
