COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER1,WEATHER2,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,WEATHER
215,4,12,12,15,3,16,5,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480946,0,2008,VICTORIA,99999999999999999999,26.20429167,-98.02486111,1
245,1,15,0,46,2,2,2,1,1,2,45,1,1,1,1,0,0,2,1,0,0,0,0,0,1,3,480948,490,2008,US-105,99999999999999999999,30.13334722,-94.17542778,1
339,2,24,16,15,2,6,5,1,1,2,40,2,2,2,2,0,0,0,1,0,0,0,0,0,1,1,480949,0,2008,COALTOWN,99999999999999999999,30.46807222,-95.48236667,1
201,3,7,14,30,7,13,8,2,1,6,35,1,1,1,1,3,3,0,1,0,0,0,0,0,1,6,480950,3280,2008,FM1093,GREENRIDGE,29.73771944,-95.48985833,1
201,3,11,15,23,2,16,5,1,1,2,20,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480951,3280,2008,OAKCLIFF,99999999999999999999,29.71416944,-95.31786111,1
229,3,25,10,20,1,1,1,1,2,4,80,1,2,1,1,0,0,0,1,0,0,0,0,0,1,3,480952,0,2008,I-10,99999999999999999999,31.12815,-105.1977222,1
209,3,30,10,19,9,2,2,1,1,4,65,2,1,2,2,0,0,0,1,0,0,14,0,0,2,1,480953,0,2008,US-290,99999999999999999999,30.19806389,-97.99435833,1
39,4,3,19,55,6,4,8,2,1,2,60,1,3,2,1,4,3,0,1,0,0,0,0,0,3,5,480954,0,2008,FM523,226,29.05811944,-95.35091667,1
199,4,7,16,48,2,13,3,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,480955,6380,2008,SR-327,99999999999999999999,30.34694444,-94.18636667,1
201,4,7,2,11,3,16,5,2,2,4,40,1,1,9,9,20,3,1,9,0,0,0,0,0,1,2,480956,3280,2008,AIRLINE,33RD,29.81656667,-95.38291389,9
113,4,11,19,54,2,16,5,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,0,1,6,480957,2590,2008,LEWIS,99999999999999999999,32.875225,-96.65528611,1
201,4,12,5,0,1,6,4,1,3,2,45,1,1,1,3,0,0,0,1,0,0,0,0,0,1,7,480958,0,2008,ALDINEWESTFIELD,99999999999999999999,30.01003333,-95.37438889,1
29,4,19,2,6,1,16,5,1,1,2,30,2,2,2,1,0,0,0,1,0,0,0,0,0,1,7,480959,6090,2008,MEDICAL,99999999999999999999,29.50643333,-98.59233056,1
201,4,23,21,0,2,16,5,2,2,4,35,1,1,1,1,2,3,0,1,0,0,0,0,0,1,4,480960,3280,2008,ALMEDAGENOA,TELEPHONE,29.62552222,-95.28538611,1
395,4,30,16,0,2,14,8,2,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,480961,3070,2008,FM485,VAUGHN,30.89155,-96.61439167,1
201,5,2,2,40,1,11,7,2,4,2,45,2,1,1,1,99,9,0,1,0,0,0,0,0,1,6,480962,3280,2008,GULFFWY,PARKPLACE,29.68574722,-95.27710556,1
201,5,4,23,30,4,16,5,2,2,4,40,1,1,1,1,99,9,0,1,0,0,0,0,0,1,1,480963,3280,2008,SPACECENTER,BROADLAWN,29.57063333,-95.10510833,1
439,5,4,23,55,1,12,3,13,6,1,60,2,2,1,1,0,0,0,1,0,0,0,0,0,1,1,480964,260,2008,SR-360,99999999999999999999,32.68330833,-97.0629,1
453,5,2,22,4,3,16,5,3,2,2,35,1,1,2,1,0,0,2,1,0,0,19,0,0,1,6,480965,330,2008,MANOR,AIRPORT,30.2864,-97.70648056,1
29,5,6,15,23,1,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480966,0,2008,I-10,99999999999999999999,29.70818333,-98.657925,1
39,5,8,21,50,4,99,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,480967,0,2008,FM1462,99999999999999999999,,,1
39,5,9,0,38,4,2,3,1,2,2,65,1,1,1,1,0,0,0,1,0,0,14,0,0,1,6,480968,0,2008,SR-288,99999999999999999999,29.51685833,-95.38681944,1
167,5,10,19,51,4,15,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480969,0,2008,FM517,99999999999999999999,29.43643889,-95.16511944,1
339,5,11,23,3,2,3,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480970,5434,2008,FM1314,99999999999999999999,30.14672222,-95.2988,1
471,5,11,17,45,6,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480971,0,2008,I-45,99999999999999999999,30.85154167,-95.73861944,1
497,5,11,2,31,1,6,4,1,1,2,40,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480972,0,2008,4764,99999999999999999999,33.03061389,-97.56172778,1
431,5,13,17,55,1,3,3,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480973,0,2008,SR-158,99999999999999999999,31.89333611,-100.9547417,1
59,5,14,6,45,1,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,480974,0,2008,I-20,99999999999999999999,32.37604722,-99.24518889,1
201,5,14,2,4,2,12,7,1,4,2,40,1,1,1,1,0,0,0,1,0,0,0,0,0,1,4,480975,5230,2008,SR-225,99999999999999999999,29.71253611,-95.19946667,1
113,5,16,5,55,2,13,7,1,4,2,40,1,1,1,1,0,0,2,1,0,0,23,14,0,1,6,480976,1730,2008,LP12,99999999999999999999,32.77209722,-96.91507778,1
157,5,16,20,0,5,6,4,1,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,0,1,6,480977,0,2008,HIGHLANDGREEN,99999999999999999999,29.55348056,-95.65722222,1
479,5,16,15,22,5,16,5,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,0,1,6,480978,3899,2008,GARFIELD,MENDIOLA,27.50932222,-99.47932778,1
113,5,17,11,7,1,16,5,1,1,4,35,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,480979,1730,2008,SIMPSONSTUART,99999999999999999999,32.68531111,-96.73682778,1
441,5,17,22,55,4,6,4,1,1,2,30,1,3,8,1,0,0,0,1,0,0,0,0,0,1,7,480980,0,2008,POTOSI,99999999999999999999,32.37275556,-99.65701944,1
339,5,18,20,45,3,2,3,2,1,2,55,1,1,2,1,0,0,1,1,0,0,0,0,0,1,1,480981,0,2008,SR-105,CROCKETTTRACE,30.33203889,-95.3136,1
473,5,18,13,30,3,4,8,2,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480982,0,2008,FM1488,JOSEPH,30.18955,-95.80476389,1
481,5,18,21,50,2,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480983,0,2008,US-59,99999999999999999999,29.41856389,-96.048075,1
497,5,18,13,10,9,2,2,4,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,2,1,480984,0,2008,US-81,99999999999999999999,33.25329444,-97.60817222,1
31,5,19,19,12,1,4,8,1,1,9,35,2,1,1,1,0,0,0,1,0,0,0,0,0,1,2,480985,670,2008,LP163,99999999999999999999,,,1
53,5,20,0,11,2,3,2,1,1,4,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480986,0,2008,US-281,99999999999999999999,30.66535556,-98.255775,1
153,5,20,8,34,2,6,4,2,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,0,1,3,480987,0,2008,130,109,34.15654444,-101.4151167,1
181,5,22,21,15,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,0,1,5,480988,0,2008,FM121,99999999999999999999,33.4327,-96.49671944,1
215,5,23,16,57,2,16,5,8,1,2,35,2,2,3,2,2,3,0,1,0,0,0,0,0,1,6,480989,4197,2008,DAFFODIL,99999999999999999999,26.237075,-98.27059444,1
439,5,23,15,57,3,11,1,1,3,3,60,1,3,2,1,0,0,0,1,0,0,0,0,0,1,6,480990,260,2008,I-20,99999999999999999999,32.67320556,-97.20069167,1
19,5,24,22,27,2,3,3,1,1,2,65,1,1,2,1,0,0,2,1,0,0,0,0,0,1,7,480991,0,2008,SR-16,99999999999999999999,29.72998611,-99.10152778,1
21,5,24,21,31,2,4,3,2,1,2,65,1,1,2,1,20,3,0,1,0,0,0,0,0,1,7,480992,0,2008,SR-304,FM535,29.93210556,-97.30966389,1
29,1,13,19,13,2,99,9,2,2,4,55,1,1,2,1,21,3,0,1,0,0,0,0,0,1,1,480993,6090,2008,POTEETJOURDANTONFWY,MISSIONGATE,,,1
361,1,30,10,28,7,13,3,2,5,6,45,1,1,2,1,3,3,0,1,0,0,0,0,0,1,4,480994,885,2008,SR-87,OSBORNE,30.03822222,-93.82826944,1
53,1,19,15,10,2,2,2,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480995,0,2008,US-183,99999999999999999999,30.76319167,-97.87672778,1
253,2,18,17,15,2,14,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,2,2,480996,30,2008,FM600,99999999999999999999,32.60290278,-99.69433611,1
141,2,23,3,28,2,16,5,1,2,2,40,2,2,1,1,0,0,0,1,0,0,0,0,0,1,7,480997,2190,2008,AIRWAY,99999999999999999999,31.78993333,-106.39554170000001,1
55,2,24,20,42,2,2,2,1,1,4,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480998,9997,2008,US-183,99999999999999999999,30.05572222,-97.69192222,1
439,2,24,22,0,1,11,1,1,3,4,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480999,3347,2008,I-820,99999999999999999999,32.81555556,-97.20715,1
53,4,11,23,30,1,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,1,6,481000,0,2008,FM243,99999999999999999999,30.82484722,-97.92684722,1
53,5,5,16,20,1,4,3,1,1,2,50,2,2,2,1,0,0,0,1,0,0,0,0,0,1,2,481001,0,2008,SR-4,99999999999999999999,30.73336111,-98.36589444,1
141,4,8,22,16,4,16,5,2,5,4,35,1,1,2,1,3,3,0,1,0,0,0,0,0,1,3,481002,2190,2008,MONTANA,HUCKLEBERRY,31.78367222,-106.42916389999999,1
129,5,2,16,8,4,2,2,2,2,4,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,481003,0,2008,US-287,CR-3,35.00596111,-101.04369720000001,1
113,5,18,19,35,2,13,3,1,2,6,45,2,2,1,1,0,0,0,1,0,0,0,0,0,1,1,481004,1730,2008,SR-12,99999999999999999999,32.69136389,-96.89127778,1
203,5,23,21,20,3,2,2,2,2,4,65,1,2,2,1,0,0,0,1,0,0,19,0,0,1,6,481005,0,2008,US-59,FM1186,32.38808889,-94.34329444,1
439,5,23,18,29,2,13,3,2,5,2,60,1,1,2,1,3,3,0,1,0,0,0,0,0,1,6,481006,0,2008,SR-1187,OLDGRANBURY,32.56672222,-97.42860833,1
167,6,1,21,8,3,13,3,2,2,4,55,1,1,2,1,3,3,0,1,0,0,0,0,0,1,1,481007,6213,2008,SR-6,TOWER,29.38949722,-95.13807222,1
309,6,1,11,45,3,3,2,2,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,481008,0,2008,US-84,COMANCHESPRINGS,31.43856111,-97.46209444,1
485,6,1,4,30,1,4,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,481009,0,2008,FM1180,99999999999999999999,33.85056667,-98.867725,1
135,6,3,12,33,2,16,5,1,5,6,45,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,481010,5030,2008,JBSPARKWAY,99999999999999999999,31.90034167,-102.3361833,1
309,6,3,15,10,1,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,1,3,481011,0,2008,FM1858,99999999999999999999,31.73979167,-97.18731111,1
201,6,7,2,50,2,12,3,1,5,6,50,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,481012,0,2008,SR-249,99999999999999999999,29.90786944,-95.47464722,1
367,6,5,11,1,1,16,5,6,1,2,30,1,1,1,1,71,3,0,1,0,0,0,0,0,1,5,481013,7280,2008,EUREKA,99999999999999999999,,,1
141,1,11,18,20,2,16,5,2,2,2,45,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,481014,2190,2008,WALTERJONES,SPUR,31.81923056,-106.3835222,1
201,1,12,19,25,3,16,5,2,3,2,35,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,481015,3280,2008,GULFBANK,GUYWOOD,29.87855,-95.49962222,1
439,3,2,20,55,2,16,5,1,1,2,99,1,1,1,2,0,0,0,2,0,0,0,0,0,1,1,481016,2450,2008,PINE,99999999999999999999,32.74508056,-97.31191111,2
201,4,20,4,0,2,16,5,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,481017,0,2008,FARREL,99999999999999999999,29.98266944,-95.38583333,1
491,4,23,4,48,2,6,4,1,3,4,65,1,1,1,1,0,0,0,1,0,0,0,0,0,1,4,481018,0,2008,130TOLLROAD,99999999999999999999,30.60740833,-97.59945,1
381,5,6,2,20,2,6,4,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,481020,0,2008,TRADEWIND,99999999999999999999,35.15728333,-101.83077220000001,1
215,5,9,18,58,5,13,8,1,5,4,50,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,481021,0,2008,BU-83,99999999999999999999,26.16452778,-98.01789444,1
309,5,9,22,22,3,1,7,1,4,1,55,1,1,2,1,0,0,2,1,0,0,0,0,0,1,6,481022,957,2008,I-35,99999999999999999999,31.299225,-97.25022222,1
283,5,10,15,50,9,1,1,1,2,2,75,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,481023,0,2008,I-35,99999999999999999999,28.26799167,-99.28772222,1
303,5,11,0,29,6,13,2,2,2,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,481024,4140,2008,US-62/82,REDWOOD,33.61250556,-101.7767417,1
423,5,14,19,6,2,13,2,1,1,4,35,2,2,2,1,0,0,0,1,0,0,0,0,0,1,4,481025,7070,2008,US-271,99999999999999999999,32.35678889,-95.29509722,1
507,5,15,19,10,7,6,4,1,1,2,35,2,1,4,1,0,0,0,1,0,0,0,0,0,1,5,481026,0,2008,270,99999999999999999999,,,1
213,5,17,18,55,4,4,8,1,1,2,55,2,2,2,1,0,0,0,1,0,0,0,0,0,1,7,481027,0,2008,FM773,99999999999999999999,32.33113889,-95.7462,1
251,5,20,21,40,1,6,4,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,0,1,3,481028,0,2008,MAIN,99999999999999999999,32.35781389,-97.22271944,1
113,5,22,12,16,2,16,5,2,1,6,35,1,1,2,1,3,3,0,1,0,0,0,0,0,1,5,481029,4530,2008,GALLOWAY,KEARNEY,32.77074722,-96.59910833,1
215,5,25,3,0,2,6,4,1,1,2,40,1,1,2,1,0,0,2,9,0,0,0,0,0,1,1,481030,0,2008,MILE2,99999999999999999999,26.19160278,-97.9429,9
421,5,26,2,40,1,4,8,3,1,2,65,1,1,2,1,0,0,0,1,0,0,20,0,0,1,2,481031,0,2008,FM2677,K,36.3573,-102.0627306,1
113,5,29,16,0,4,16,5,2,1,6,30,1,1,1,1,20,3,0,1,0,0,0,0,0,1,5,481032,3420,2008,PORTLAND,NORTHGATE,32.85711389,-97.00493333,1
265,5,29,23,56,2,14,3,1,1,2,45,2,3,2,1,0,0,2,1,0,0,0,0,0,1,5,481033,3670,2008,SR-16,99999999999999999999,30.02823056,-99.14434722,1
141,5,31,20,59,2,14,8,1,5,4,45,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,481034,9997,2008,FM1281,99999999999999999999,31.65245,-106.26455,1
215,5,31,4,53,4,5,8,1,1,2,55,1,1,2,1,0,0,1,1,0,0,0,0,0,1,7,481035,0,2008,FM-1423,99999999999999999999,26.20483056,-98.08266389,1
373,5,31,16,35,1,13,2,3,2,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,481036,2727,2008,US-59,FM2665,30.60110833,-94.943375,1
365,6,3,0,7,2,3,2,1,1,4,65,1,1,2,1,0,0,0,1,0,0,14,0,0,1,3,481037,0,2008,US-79,99999999999999999999,32.17030833,-94.29325,1
427,6,4,13,28,2,4,8,8,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,481038,0,2008,FM-650,99999999999999999999,26.41689167,-99.07773333,1
451,6,4,15,45,5,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,481039,0,2008,US-87,99999999999999999999,31.373975,-100.31940279999999,1
223,6,5,1,14,3,1,1,1,3,2,65,1,1,2,1,0,0,0,1,0,0,19,0,0,1,5,481040,0,2008,I-30,99999999999999999999,33.127075,-95.74685833,1
213,6,7,20,40,4,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,1,0,0,0,1,7,481041,0,2008,US-175,99999999999999999999,32.22529167,-95.88373611,1
113,6,8,3,10,4,16,5,2,1,2,30,1,1,2,1,20,3,1,1,0,0,0,0,0,2,1,481042,1730,2008,PINELAND,HOLLYHILL,32.87740556,-96.7567,1
201,6,8,16,25,1,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,481043,0,2008,COSSEY,99999999999999999999,30.01091667,-95.57807222,1
201,6,8,18,26,3,12,3,13,6,2,40,2,3,1,1,0,0,0,1,0,0,0,0,0,1,1,481044,480,2008,SR-146,99999999999999999999,29.71588889,-94.99829722,1
453,6,9,18,21,2,6,4,2,1,2,45,1,2,2,1,20,3,0,1,0,0,0,0,0,1,2,481045,0,2008,NAMELESS,LINDEMAN,30.52151111,-97.92545556,1
221,6,10,0,41,2,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,1,3,481046,0,2008,FM1189,99999999999999999999,32.55133611,-97.94933889,1
491,6,10,5,55,2,11,1,1,3,4,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,481047,2620,2008,I-35,99999999999999999999,30.65164722,-97.67802778,1
121,6,12,23,24,2,13,2,2,3,3,45,1,1,1,1,4,3,0,1,0,0,0,0,0,1,5,481048,1840,2008,US-377,NOTTINGHAM,33.235925,-97.10675,1
423,6,12,2,15,1,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,481049,0,2008,SR-31,99999999999999999999,32.35253889,-95.21906389,1
407,6,13,23,3,2,3,3,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,0,1,6,481050,0,2008,SR-156,99999999999999999999,30.64869444,-95.19198333,1
85,6,14,16,0,1,16,5,1,1,2,40,1,1,1,1,40,3,0,1,0,1,0,0,0,1,7,481051,4230,2008,WHITE,99999999999999999999,33.20881944,-96.66206944,1
467,6,14,6,50,1,14,3,1,1,2,60,1,2,2,1,0,0,0,1,0,0,0,0,0,1,7,481052,0,2008,SR-64,99999999999999999999,32.39998333,-95.57617778,1
251,6,15,13,15,5,3,3,1,1,2,65,2,1,2,1,0,0,0,1,0,1,0,0,0,3,1,481053,1370,2008,SR-174,99999999999999999999,32.30954167,-97.38697778,1
201,3,25,15,50,1,13,8,1,4,2,45,1,1,1,1,0,0,0,1,0,0,0,0,0,1,3,481054,3280,2008,LP8,99999999999999999999,29.83600556,-95.56344444,1
29,4,13,2,9,1,11,7,1,4,2,35,1,2,2,1,0,0,0,1,0,1,0,0,0,1,1,481055,6090,2008,I-10,99999999999999999999,29.44344722,-98.36701111,1
201,5,20,19,0,2,16,5,2,1,2,40,9,1,1,1,20,3,0,1,0,0,0,0,0,1,3,481056,3280,2008,EASTHOUSTON,ATTWATER,29.81610278,-95.26982222,1
1,6,2,7,50,1,3,2,1,1,2,65,2,2,2,1,0,0,0,1,0,0,0,0,0,1,2,481057,0,2008,US-84,99999999999999999999,31.74261667,-95.49729167,1
319,6,4,9,30,1,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,481058,0,2008,RR386,99999999999999999999,30.83302778,-99.17743056,1
213,6,7,7,53,1,3,3,1,1,2,65,2,3,2,1,21,3,0,1,0,1,0,0,0,1,7,481059,0,2008,SR-19,99999999999999999999,32.11656667,-95.81411111,1
265,6,7,15,45,1,4,3,1,1,2,35,2,2,2,1,0,0,0,1,0,0,0,0,0,1,7,481060,0,2008,SR-39,99999999999999999999,29.98904722,-99.42583889,1
477,6,7,22,5,2,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,2,7,481061,0,2008,US-290,99999999999999999999,30.14094167,-96.28184444,1
149,6,10,14,42,1,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,481062,0,2008,US-77,99999999999999999999,29.83473056,-96.910725,1
1,6,11,10,0,1,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,481063,0,2008,FM320,99999999999999999999,31.76283611,-95.67718056,1
293,6,11,17,10,1,5,8,1,1,2,60,1,1,1,1,0,0,0,1,0,0,0,0,0,1,4,481064,0,2008,FM1246,99999999999999999999,31.42918889,-96.59554167,1
359,6,11,7,30,3,1,1,1,2,2,70,1,1,1,1,0,0,0,1,0,0,0,0,0,1,4,481065,0,2008,I-40,99999999999999999999,35.22794722,-102.862275,1
251,6,12,5,35,2,4,8,2,1,2,60,1,2,2,1,20,3,0,1,0,0,0,0,0,1,5,481066,0,2008,fm2258,206,32.33323333,-97.11585833,1
251,6,12,12,10,6,1,1,1,2,2,65,1,2,2,1,0,0,0,1,0,0,0,0,0,1,5,481067,1030,2008,I-35,99999999999999999999,32.45841111,-97.26206944,1
281,6,13,6,45,1,2,2,1,5,4,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,481068,0,2008,US-190,99999999999999999999,31.05146389,-98.111,1
113,6,14,19,25,3,16,5,1,2,2,35,2,2,1,1,0,0,0,1,0,0,0,0,0,1,7,481069,1730,2008,rosemeade,99999999999999999999,33.01068889,-96.84199444,1
113,6,15,7,46,4,11,1,1,3,1,60,2,1,1,1,0,0,0,1,0,0,0,0,0,1,1,481070,1730,2008,I-635,99999999999999999999,32.8851,-96.69890278,1
293,6,15,14,30,5,3,2,2,1,2,70,1,2,2,1,0,0,0,1,0,0,0,0,0,2,1,481071,0,2008,US-84,FM2705,31.67308889,-96.5777,1
245,6,16,14,50,2,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,481072,0,2008,i-10,99999999999999999999,29.95478889,-94.24118611,1
381,6,18,2,15,1,6,4,1,1,2,55,1,1,4,1,0,0,0,1,0,0,0,0,0,1,4,481073,0,2008,bushland,99999999999999999999,35.11445,-102.064125,1
293,6,22,23,0,4,13,3,1,1,4,40,1,2,2,1,0,0,0,1,0,0,16,0,0,1,1,481074,4540,2008,SR-14,99999999999999999999,31.68117778,-96.49367222,1
229,1,16,7,41,2,1,1,1,2,2,80,2,1,1,1,0,0,0,1,0,0,0,0,0,1,4,481075,0,2008,I-10,99999999999999999999,31.19523611,-105.54859440000001,1
201,4,23,14,42,5,11,1,1,3,5,60,1,1,1,1,0,0,0,1,0,0,0,0,0,1,4,481076,3280,2008,I-45,99999999999999999999,29.82137778,-95.37898889,1
215,4,26,17,29,1,16,5,1,1,2,60,1,1,4,1,0,0,0,1,0,0,0,0,0,1,7,481077,0,2008,MILE1,99999999999999999999,26.17511944,-97.92740833,1
339,5,11,18,25,3,4,8,2,1,2,55,1,1,2,1,0,0,1,1,0,0,0,0,0,1,1,481078,1510,2008,FM2854,LP336,30.31265278,-95.50586667,1
19,5,13,20,17,1,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,481079,0,2008,LOWERMASONCREEK,99999999999999999999,29.76333333,-99.05779722,1
267,5,20,7,49,2,1,1,1,2,2,80,2,2,2,1,0,0,0,1,0,0,0,0,0,1,3,481080,0,2008,I-10,99999999999999999999,30.39781667,-99.62606111,1
439,5,20,1,45,1,11,1,5,6,2,40,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,481081,2450,2008,I-30,99999999999999999999,32.74212778,-97.34189167,1
231,5,24,1,15,2,5,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,2,7,481082,0,2008,FM499,99999999999999999999,33.13839444,-95.90809167,1
341,5,24,14,10,2,2,2,1,2,4,55,1,1,2,4,0,0,0,1,0,0,0,0,0,1,7,481083,1059,2008,US-287,99999999999999999999,36.05163611,-102.0060556,1
201,5,25,19,25,3,16,5,1,1,2,40,1,1,1,1,0,0,0,1,0,0,0,0,0,2,1,481084,3280,2008,KINGWOOD,99999999999999999999,30.05090556,-95.18063333,1
453,5,31,21,39,2,4,8,1,1,2,55,2,2,2,1,0,0,2,1,0,0,0,0,0,1,7,481085,0,2008,FM1626,COLDWATER,30.13797778,-97.84914722,1
181,6,1,3,0,1,2,2,1,2,4,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,481086,0,2008,US-82,99999999999999999999,33.66135,-96.927675,1
339,6,3,12,50,2,3,3,2,1,2,60,1,1,2,1,3,3,0,1,0,0,0,0,0,1,3,481087,0,2008,SR-242,FM1314,30.21296667,-95.35780278,1
171,6,6,16,25,5,2,2,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,481088,0,2008,US-290,99999999999999999999,30.25388611,-98.84902222,1
113,6,7,3,0,1,16,5,1,2,4,40,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,481089,2800,2008,CARRIERPKWY,99999999999999999999,32.77845,-97.02849167,1
71,6,7,5,5,4,1,1,1,3,4,65,1,1,1,1,0,0,0,1,0,0,0,0,0,3,7,481090,0,2008,I-10,99999999999999999999,29.83036111,-94.80159167,1
157,6,8,20,59,3,2,3,5,6,1,45,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,481091,0,2008,SR-99,99999999999999999999,29.71131667,-95.77423611,1
289,6,8,18,15,7,1,1,1,2,4,70,1,1,1,1,0,0,0,1,0,0,0,0,0,2,1,481092,1000,2008,I-45,99999999999999999999,31.36004722,-96.01591944,1
423,6,8,17,11,7,4,3,2,1,4,60,1,2,2,1,0,0,0,1,0,0,0,0,0,1,1,481093,0,2008,SR-110,FM3271,32.41352778,-95.39611944,1
201,4,7,4,0,2,11,1,1,3,7,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,481094,3280,2008,I-45,99999999999999999999,29.86213333,-95.40373611,1
253,5,17,9,21,4,3,2,2,1,2,70,1,1,2,1,20,3,0,1,0,0,0,0,0,3,7,481095,0,2008,US-180,FM1226,32.75118333,-99.80005278,1
167,6,2,12,42,3,14,8,2,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,481096,3220,2008,FM2004,SPRUCE,29.36603333,-95.03061944,1
55,6,6,7,29,2,3,3,2,1,2,65,1,2,2,2,20,3,0,2,0,0,0,0,0,1,6,481097,4418,2008,SR-142,241,29.87940556,-97.78852222,2
113,6,7,18,10,1,16,5,1,2,3,45,2,1,1,1,0,0,0,1,0,0,0,0,0,1,7,481098,4530,2008,CARTWRIGHT,99999999999999999999,32.73723889,-96.56978056,1
157,6,7,6,56,2,12,2,3,2,2,45,1,1,1,1,3,3,0,1,0,0,0,0,0,1,7,481099,6568,2008,US-90,PROMENADE,29.62194722,-95.57055,1
309,6,7,1,20,1,12,3,1,2,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,481100,7210,2008,SR-6,99999999999999999999,31.5382,-97.25608333,1
