STATE,ST_CASE,VEH_NO,PER_NO,MPR_ACT
42,420616,0,1,3
42,420618,0,1,6
42,420624,0,1,3
42,420633,0,1,14
42,420634,0,1,14
42,420636,0,1,3
42,420640,0,1,12
42,420640,0,2,12
42,420647,0,1,3
42,420648,0,1,3
42,420671,0,1,3
42,420692,0,1,14
42,420696,0,1,3
42,420704,0,1,3
42,420714,0,1,3
42,420715,0,1,3
42,420716,0,1,3
42,420726,0,1,3
42,420727,0,1,98
42,420728,0,1,5
42,420740,0,1,3
42,420742,0,1,16
42,420745,0,1,5
42,420749,0,1,8
42,420752,0,1,3
42,420753,0,1,3
42,420754,0,1,99
42,420757,0,1,8
42,420758,0,1,16
42,420760,0,1,3
42,420765,0,1,9
42,420765,0,2,9
42,420766,0,1,4
42,420778,0,1,14
42,420781,0,1,8
42,420781,0,2,8
42,420784,0,1,5
42,420792,0,1,14
42,420793,0,1,3
42,420802,0,1,3
42,420816,0,1,16
42,420827,0,1,14
42,420831,0,1,3
42,420832,0,1,3
42,420835,0,1,98
42,420836,0,1,3
42,420837,0,1,3
42,420839,0,1,5
42,420845,0,1,3
42,420846,0,1,3
42,420853,0,1,3
42,420876,0,1,3
42,420878,0,1,3
42,420882,0,1,3
42,420895,0,1,4
42,420895,0,1,14
42,420895,0,1,16
42,420905,0,1,5
42,420910,0,1,3
42,420912,0,1,3
42,420913,0,1,14
42,420913,0,2,14
42,420917,0,1,3
42,420922,0,1,3
42,420928,0,1,3
42,420928,0,1,12
42,420929,0,1,3
42,420930,0,1,8
42,420933,0,1,3
42,420934,0,1,14
42,420935,0,1,16
42,420936,0,1,3
42,420937,0,1,16
42,420938,0,1,3
42,420939,0,1,14
42,420940,0,1,5
42,420945,0,1,3
42,420946,0,1,5
42,420948,0,1,99
42,420950,0,1,5
42,420953,0,1,3
42,420970,0,1,9
42,420970,0,1,12
42,420972,0,1,3
42,420973,0,1,3
42,420979,0,1,3
42,420982,0,1,99
42,420986,0,1,14
42,420988,0,1,3
42,420998,0,1,98
42,420999,0,1,3
42,421000,0,1,3
42,421011,0,1,5
42,421018,0,1,3
42,421031,0,1,5
42,421033,0,1,3
42,421046,0,1,5
42,421047,0,1,5
42,421060,0,1,3
42,421061,0,1,3
42,421064,0,1,2
42,421065,0,1,14
42,421065,0,2,14
42,421065,0,3,14
42,421068,0,1,3
42,421079,0,1,3
42,421080,0,1,3
42,421097,0,1,3
42,421100,0,1,3
44,440004,0,1,3
44,440006,0,1,3
44,440010,0,1,3
44,440019,0,1,3
44,440031,0,1,3
44,440050,0,1,2
44,440053,0,1,3
44,440055,0,1,3
44,440055,0,2,3
44,440058,0,1,3
45,450001,0,1,8
45,450010,0,1,9
45,450018,0,1,3
45,450024,0,1,8
45,450035,0,1,3
45,450038,0,1,8
45,450042,0,1,8
45,450045,0,1,5
45,450057,0,1,8
45,450058,0,1,3
45,450076,0,1,8
45,450079,0,1,8
45,450082,0,1,3
45,450085,0,1,8
45,450089,0,1,3
45,450096,0,1,3
45,450105,0,1,8
45,450107,0,1,8
45,450108,0,1,8
45,450111,0,1,8
45,450123,0,1,8
45,450129,0,1,12
45,450132,0,1,3
45,450133,0,1,3
45,450141,0,1,3
45,450150,0,1,8
45,450151,0,1,3
45,450162,0,1,8
45,450163,0,1,8
45,450164,0,1,3
45,450165,0,1,3
45,450170,0,1,12
45,450170,0,2,12
45,450181,0,1,14
45,450181,0,2,14
45,450183,0,1,3
45,450185,0,1,99
45,450186,0,1,8
45,450192,0,1,12
45,450194,0,1,3
45,450195,0,1,8
45,450209,0,1,3
45,450217,0,1,3
45,450222,0,1,8
45,450223,0,1,3
45,450238,0,1,3
45,450242,0,1,8
45,450243,0,1,8
45,450243,0,2,8
45,450243,0,3,8
45,450243,0,4,8
45,450245,0,1,3
45,450264,0,1,8
45,450264,0,1,12
45,450269,0,1,8
45,450276,0,1,3
45,450283,0,1,3
45,450284,0,1,12
45,450284,0,2,12
45,450284,0,3,12
45,450303,0,1,8
45,450311,0,1,8
45,450311,0,2,8
45,450332,0,1,3
45,450334,0,1,8
45,450335,0,1,8
45,450337,0,1,8
45,450339,0,1,8
45,450350,0,1,8
45,450358,0,1,3
45,450360,0,1,8
45,450368,0,1,8
45,450368,0,2,8
45,450375,0,1,8
45,450375,0,2,8
45,450385,0,1,8
45,450397,0,1,8
45,450402,0,1,8
45,450416,0,1,3
45,450417,0,1,8
45,450425,0,1,8
45,450427,0,1,3
45,450433,0,1,8
45,450438,0,1,9
45,450441,0,1,3
45,450451,0,1,3
45,450452,0,1,3
45,450453,0,1,9
45,450456,0,1,8
45,450457,0,1,8
45,450459,0,1,8
45,450463,0,1,8
45,450467,0,1,3
45,450468,0,1,3
45,450469,0,1,3
45,450473,0,1,5
45,450474,0,1,5
45,450475,0,1,8
45,450486,0,1,3
45,450495,0,1,3
45,450498,0,1,8
45,450501,0,1,8
45,450507,0,1,3
45,450510,0,1,8
45,450520,0,1,3
45,450525,0,1,3
45,450529,0,1,14
45,450533,0,1,12
45,450533,0,2,12
45,450534,0,1,8
45,450542,0,1,8
45,450545,0,1,8
45,450548,0,1,3
45,450561,0,1,8
45,450563,0,1,8
45,450571,0,1,8
45,450577,0,1,8
45,450588,0,1,8
45,450589,0,1,3
45,450591,0,1,3
45,450593,0,1,8
45,450594,0,1,8
45,450595,0,1,8
45,450600,0,1,8
45,450616,0,1,8
45,450618,0,1,8
45,450626,0,1,3
45,450628,0,1,8
45,450632,0,1,3
45,450632,0,2,3
45,450632,0,3,3
45,450639,0,1,8
45,450643,0,1,3
45,450645,0,1,3
45,450657,0,1,8
45,450666,0,1,9
45,450673,0,1,8
45,450677,0,1,8
45,450679,0,1,8
45,450679,0,2,8
45,450690,0,1,8
45,450698,0,1,9
45,450710,0,1,8
45,450713,0,1,8
45,450725,0,1,12
45,450728,0,1,8
45,450729,0,1,8
45,450733,0,1,3
45,450736,0,1,8
45,450753,0,1,8
45,450759,0,1,8
45,450766,0,1,8
45,450769,0,1,3
45,450771,0,1,8
45,450778,0,1,8
45,450782,0,1,3
45,450783,0,1,3
45,450789,0,1,8
45,450790,0,1,3
45,450794,0,1,9
45,450806,0,1,8
45,450810,0,1,8
45,450812,0,1,8
45,450816,0,1,99
45,450821,0,1,5
45,450824,0,1,5
45,450828,0,1,5
45,450831,0,1,3
45,450837,0,1,3
45,450842,0,1,3
45,450843,0,1,8
45,450845,0,1,3
45,450847,0,1,5
45,450850,0,1,3
45,450855,0,1,3
45,450856,0,1,3
45,450861,0,1,8
45,450870,0,1,3
45,450878,0,1,3
45,450879,0,1,8
45,450881,0,1,5
45,450889,0,1,3
45,450890,0,1,3
45,450894,0,1,3
45,450897,0,1,3
45,450898,0,1,12
45,450901,0,1,8
45,450905,0,1,5
45,450906,0,1,3
45,450912,0,1,3
45,450913,0,1,3
45,450915,0,1,5
45,450919,0,1,3
45,450922,0,1,3
45,450930,0,1,99
45,450931,0,1,3
45,450939,0,1,3
45,450946,0,1,3
45,450955,0,1,5
45,450956,0,1,3
45,450961,0,1,3
45,450962,0,1,5
45,450971,0,1,3
45,450975,0,1,3
46,460010,0,1,99
46,460020,0,1,3
46,460021,0,1,3
46,460042,0,1,16
46,460049,0,1,5
46,460073,0,1,8
46,460076,0,1,8
46,460083,0,1,3
46,460107,0,1,99
46,460109,0,1,9
46,460110,0,1,5
47,470007,0,1,3
47,470035,0,1,8
47,470037,0,1,3
47,470049,0,1,8
47,470050,0,1,3
47,470053,0,1,3
47,470055,0,1,5
47,470057,0,1,3
47,470063,0,1,3
47,470064,0,1,98
47,470067,0,1,3
47,470072,0,1,3
47,470095,0,1,3
47,470103,0,1,8
47,470106,0,1,8
47,470134,0,1,3
47,470134,0,2,3
47,470153,0,1,9
47,470153,0,2,9
47,470153,0,3,9
47,470155,0,1,8
47,470156,0,1,3
47,470163,0,1,2
47,470163,0,2,2
47,470163,0,3,2
47,470164,0,1,3
47,470169,0,1,8
47,470177,0,1,5
47,470188,0,1,8
47,470192,0,1,3
47,470192,0,1,12
47,470197,0,1,3
47,470218,0,1,11
47,470218,0,2,3
47,470218,0,3,11
47,470218,0,4,11
47,470243,0,1,3
47,470249,0,1,5
47,470255,0,1,98
47,470259,0,1,3
47,470265,0,1,3
47,470266,0,1,5
47,470278,0,1,8
47,470292,0,1,3
47,470314,0,1,3
47,470321,0,1,8
47,470330,0,1,8
47,470334,0,1,8
47,470337,0,1,3
47,470342,0,1,3
47,470351,0,1,16
47,470353,0,1,3
47,470362,0,1,3
47,470369,0,1,98
47,470372,0,1,2
47,470373,0,1,3
47,470374,0,1,3
47,470388,0,1,5
47,470411,0,1,98
47,470414,0,1,6
47,470416,0,1,16
47,470419,0,1,3
47,470431,0,1,3
47,470439,0,1,3
47,470442,0,1,5
47,470455,0,1,3
47,470462,0,1,3
47,470465,0,1,3
47,470472,0,1,3
47,470476,0,1,3
47,470478,0,1,3
47,470492,0,1,5
47,470499,0,1,3
47,470504,0,1,98
47,470507,0,1,98
47,470508,0,1,8
47,470519,0,1,3
47,470534,0,1,3
47,470539,0,1,3
47,470541,0,1,5
47,470548,0,1,99
47,470581,0,1,5
47,470581,0,2,5
47,470581,0,3,5
47,470592,0,1,3
47,470603,0,1,3
47,470613,0,1,3
47,470615,0,1,98
47,470616,0,1,3
47,470631,0,1,8
47,470632,0,1,3
47,470633,0,1,3
47,470634,0,1,8
47,470635,0,1,8
47,470636,0,1,3
47,470640,0,1,5
47,470645,0,1,3
47,470647,0,1,3
47,470649,0,1,3
47,470657,0,1,3
47,470659,0,1,8
47,470673,0,1,9
47,470693,0,1,5
47,470699,0,1,5
47,470699,0,1,14
47,470711,0,1,16
47,470718,0,1,98
47,470723,0,1,9
47,470723,0,1,12
47,470724,0,1,3
47,470730,0,1,3
47,470742,0,1,3
47,470743,0,1,3
47,470751,0,1,3
47,470757,0,1,6
47,470759,0,1,6
47,470762,0,1,3
47,470766,0,1,99
47,470767,0,1,12
47,470775,0,1,12
47,470780,0,1,3
47,470814,0,1,3
47,470816,0,1,8
47,470818,0,1,3
47,470820,0,1,5
47,470827,0,1,3
47,470831,0,1,3
47,470834,0,1,3
47,470837,0,1,3
47,470846,0,1,8
47,470847,0,1,3
47,470851,0,1,8
47,470858,0,1,3
47,470860,0,1,99
47,470866,0,1,98
47,470874,0,1,3
47,470878,0,1,3
47,470889,0,1,8
47,470892,0,1,8
47,470896,0,1,3
47,470897,0,1,3
47,470904,0,1,3
47,470914,0,1,3
47,470915,0,1,8
47,470918,0,1,12
47,470920,0,1,3
47,470922,0,1,5
47,470924,0,1,5
47,470937,0,1,5
47,470939,0,1,8
47,470943,0,1,3
47,470944,0,1,5
47,470948,0,1,3
47,470957,0,1,8
47,470960,0,1,8
47,470966,0,1,3
47,470967,0,1,3
47,470980,0,1,3
47,470981,0,1,6
48,480005,0,1,9
48,480005,0,1,12
48,480009,0,1,16
48,480020,0,1,9
48,480020,0,1,12
48,480020,0,2,9
48,480020,0,2,12
48,480023,0,1,8
48,480030,0,1,3
48,480042,0,1,14
48,480048,0,1,8
48,480055,0,1,12
48,480055,0,2,12
48,480055,0,3,12
48,480055,0,4,12
48,480059,0,1,3
48,480067,0,1,14
48,480072,0,1,3
48,480075,0,1,3
48,480076,0,1,5
48,480076,0,2,5
48,480079,0,1,14
48,480092,0,1,12
48,480097,0,1,8
48,480099,0,1,8
48,480103,0,1,12
48,480104,0,1,98
48,480118,0,1,3
48,480121,0,1,5
48,480125,0,1,14
48,480129,0,1,3
48,480131,0,1,3
48,480138,0,1,12
48,480138,0,1,14
48,480147,0,1,3
48,480150,0,1,12
48,480151,0,1,3
48,480152,0,1,3
48,480154,0,1,12
48,480157,0,1,3
48,480160,0,1,3
48,480160,0,1,12
48,480190,0,1,3
48,480202,0,1,14
48,480205,0,1,3
48,480208,0,1,3
48,480213,0,1,3
48,480220,0,1,14
48,480226,0,1,14
48,480229,0,1,3
48,480235,0,1,16
48,480243,0,1,5
48,480250,0,1,3
48,480261,0,1,12
48,480273,0,1,14
48,480274,0,1,3
48,480275,0,1,3
48,480276,0,1,3
48,480284,0,1,16
48,480288,0,1,3
48,480290,0,1,16
48,480292,0,1,3
48,480300,0,1,3
48,480301,0,1,8
48,480303,0,1,3
48,480304,0,1,3
48,480310,0,1,8
48,480310,0,1,12
48,480311,0,1,3
48,480314,0,1,3
48,480316,0,1,3
48,480319,0,1,5
48,480320,0,1,12
48,480322,0,1,3
48,480332,0,1,14
48,480333,0,1,98
48,480334,0,1,5
48,480335,0,1,5
48,480357,0,1,6
48,480373,0,1,5
48,480376,0,1,3
48,480384,0,1,3
48,480385,0,1,3
48,480392,0,1,98
48,480393,0,1,3
48,480394,0,1,16
48,480397,0,1,12
48,480399,0,1,3
48,480402,0,1,3
48,480402,0,1,14
48,480419,0,1,16
48,480420,0,1,3
48,480422,0,1,3
48,480424,0,1,6
48,480424,0,1,12
48,480426,0,1,14
48,480428,0,1,3
48,480430,0,1,3
48,480435,0,1,14
48,480439,0,1,14
48,480441,0,1,3
48,480442,0,1,3
48,480445,0,1,3
48,480451,0,1,3
48,480458,0,1,5
48,480462,0,1,16
48,480463,0,1,3
48,480468,0,1,8
48,480474,0,1,3
48,480476,0,1,3
48,480481,0,1,3
48,480481,0,1,4
48,480486,0,1,16
48,480491,0,1,3
48,480501,0,1,3
48,480502,0,1,5
48,480507,0,1,12
48,480507,0,2,12
48,480526,0,1,9
48,480531,0,1,3
48,480539,0,1,3
48,480541,0,1,5
48,480551,0,1,3
48,480562,0,1,3
48,480571,0,1,5
48,480579,0,1,3
48,480579,0,2,3
48,480584,0,1,8
48,480584,0,1,12
48,480588,0,1,5
48,480588,0,1,14
48,480594,0,1,8
48,480601,0,1,3
48,480603,0,1,14
48,480604,0,1,9
48,480609,0,1,3
48,480613,0,1,5
48,480618,0,1,5
48,480627,0,1,5
48,480639,0,1,16
48,480659,0,1,3
48,480661,0,1,3
48,480662,0,1,14
48,480668,0,1,5
48,480669,0,1,14
48,480669,0,2,14
48,480669,0,3,14
48,480671,0,1,14
48,480688,0,1,3
48,480689,0,1,3
48,480694,0,1,5
48,480701,0,1,16
48,480703,0,1,14
48,480715,0,1,5
48,480720,0,1,3
48,480723,0,1,14
48,480731,0,1,3
48,480734,0,1,3
48,480743,0,1,3
48,480756,0,1,3
48,480756,0,2,3
48,480758,0,1,98
48,480760,0,1,3
48,480766,0,1,12
48,480766,0,2,12
48,480770,0,1,3
48,480782,0,1,3
48,480783,0,1,3
48,480784,0,1,3
48,480793,0,1,3
48,480796,0,1,8
48,480799,0,1,3
48,480819,0,1,99
48,480820,0,1,3
48,480821,0,1,14
48,480844,0,1,5
48,480844,0,2,5
48,480848,0,1,3
48,480851,0,1,3
48,480867,0,1,5
48,480869,0,1,6
48,480873,0,1,12
48,480878,0,1,14
48,480882,0,1,5
48,480886,0,1,3
48,480886,0,2,14
48,480889,0,1,3
48,480893,0,1,1
48,480893,0,1,3
48,480893,0,1,14
48,480899,0,1,8
48,480899,0,1,12
48,480904,0,1,5
48,480913,0,1,3
48,480918,0,1,3
48,480923,0,1,3
48,480931,0,1,3
48,480932,0,1,3
48,480936,0,1,3
48,480939,0,1,8
48,480952,0,1,3
48,480952,0,1,4
48,480955,0,1,12
48,480956,0,1,3
48,480957,0,1,12
48,480970,0,1,3
48,480973,0,1,16
48,480982,0,1,3
48,480982,0,1,12
48,480995,0,1,3
48,481002,0,1,6
48,481006,0,1,3
48,481014,0,1,3
48,481024,0,1,3
48,481036,0,1,5
48,481038,0,1,3
48,481038,0,2,3
48,481040,0,1,5
48,481045,0,1,3
48,481047,0,1,3
48,481055,0,1,3
48,481057,0,1,5
48,481057,0,2,5
48,481057,0,3,5
48,481063,0,1,8
48,481067,0,1,3
48,481073,0,1,3
48,481084,0,1,3
48,481087,0,1,5
48,481091,0,1,14
48,481100,0,1,3
48,481101,0,1,3
48,481101,0,1,4
48,481103,0,1,8
48,481118,0,1,3
48,481121,0,1,14
48,481128,0,1,3
48,481130,0,1,3
48,481131,0,1,5
48,481148,0,1,3
48,481163,0,1,5
48,481165,0,1,5
48,481168,0,1,16
48,481169,0,1,3
48,481172,0,1,98
48,481180,0,1,9
48,481180,0,2,9
48,481180,0,3,9
48,481183,0,1,3
48,481184,0,1,3
48,481189,0,1,3
48,481192,0,1,5
48,481192,0,1,8
48,481198,0,1,14
48,481198,0,2,14
48,481198,0,3,14
48,481206,0,1,3
48,481215,0,1,3
48,481217,0,1,9
48,481230,0,1,3
48,481231,0,1,14
48,481234,0,1,12
48,481234,0,2,12
48,481235,0,1,3
48,481237,0,1,3
48,481238,0,1,3
48,481240,0,1,3
48,481241,0,1,5
48,481243,0,1,3
48,481246,0,1,3
48,481251,0,1,3
48,481254,0,1,3
48,481258,0,1,3
48,481264,0,1,12
48,481265,0,1,3
48,481273,0,1,3
48,481278,0,1,98
48,481280,0,1,16
48,481281,0,1,12
48,481281,0,2,12
48,481282,0,1,3
48,481296,0,1,3
48,481298,0,1,3
48,481306,0,1,5
48,481308,0,1,3
48,481312,0,1,5
48,481315,0,1,5
48,481323,0,1,3
48,481327,0,1,14
48,481331,0,1,14
48,481334,0,1,9
48,481334,0,2,9
48,481334,0,3,9
48,481336,0,1,3
48,481342,0,1,9
48,481345,0,1,3
48,481347,0,1,3
48,481348,0,1,3
48,481348,0,2,3
48,481354,0,1,5
48,481357,0,1,14
48,481361,0,1,3
48,481366,0,1,6
48,481367,0,1,3
48,481378,0,1,8
48,481383,0,1,6
48,481391,0,1,6
48,481394,0,1,3
48,481400,0,1,3
48,481400,0,1,4
48,481405,0,1,3
48,481405,0,1,4
48,481406,0,1,3
48,481411,0,1,14
48,481415,0,1,3
48,481417,0,1,3
48,481419,0,1,5
48,481421,0,1,5
48,481424,0,1,3
48,481443,0,1,6
48,481450,0,1,3
48,481452,0,1,16
48,481458,0,1,12
48,481459,0,1,5
48,481461,0,1,3
48,481462,0,1,3
48,481472,0,1,5
48,481473,0,1,16
48,481477,0,1,3
48,481479,0,1,3
48,481479,0,1,4
48,481489,0,1,3
48,481496,0,1,14
48,481504,0,1,3
48,481505,0,1,16
48,481505,0,2,14
48,481508,0,1,5
48,481509,0,1,5
48,481532,0,1,14
48,481539,0,1,3
48,481547,0,1,3
48,481551,0,1,3
48,481562,0,1,3
48,481565,0,1,8
48,481567,0,1,5
48,481568,0,1,5
48,481570,0,1,3
48,481576,0,1,3
48,481577,0,1,3
48,481579,0,1,12
48,481587,0,1,14
48,481588,0,1,12
48,481589,0,1,3
48,481590,0,1,3
48,481590,0,2,3
48,481595,0,1,5
48,481599,0,1,8
48,481600,0,1,8
48,481603,0,1,12
48,481604,0,1,3
48,481613,0,1,8
48,481617,0,1,9
48,481625,0,1,8
48,481626,0,1,6
48,481652,0,1,12
48,481676,0,1,14
48,481682,0,1,3
48,481688,0,1,3
48,481690,0,1,3
48,481691,0,1,14
48,481693,0,1,3
48,481694,0,1,8
48,481694,0,2,8
48,481694,0,2,14
48,481695,0,1,3
48,481699,0,1,16
48,481706,0,1,3
48,481708,0,1,3
48,481713,0,1,3
48,481721,0,1,3
48,481725,0,1,3
48,481730,0,1,3
48,481747,0,1,3
48,481769,0,1,14
48,481774,0,1,8
48,481777,0,1,11
48,481777,0,1,12
48,481778,0,1,5
48,481780,0,1,8
48,481785,0,1,8
48,481794,0,1,5
48,481797,0,1,3
48,481799,0,1,14
48,481800,0,1,3
48,481816,0,1,3
48,481817,0,1,5
48,481822,0,1,12
48,481824,0,1,3
48,481829,0,1,14
48,481835,0,1,5
48,481835,0,1,14
48,481835,0,2,5
48,481837,0,1,14
48,481840,0,1,3
48,481855,0,1,5
48,481857,0,1,3
48,481860,0,1,3
48,481861,0,1,3
48,481861,0,1,4
48,481863,0,1,16
48,481864,0,1,3
48,481864,0,1,4
48,481875,0,1,3
48,481886,0,1,3
48,481890,0,1,5
48,481891,0,1,3
48,481892,0,1,14
48,481902,0,1,3
48,481913,0,1,16
48,481915,0,1,3
48,481924,0,1,5
48,481926,0,1,5
48,481933,0,1,5
48,481934,0,1,12
48,481938,0,1,14
48,481941,0,1,5
48,481944,0,1,14
48,481956,0,1,9
48,481959,0,1,3
48,481961,0,1,14
48,481961,0,2,14
48,481961,0,3,14
48,481963,0,1,3
48,481973,0,1,14
48,481981,0,1,3
48,481987,0,1,3
48,482002,0,1,3
48,482006,0,1,3
48,482008,0,1,3
48,482015,0,1,14
48,482016,0,1,3
48,482022,0,1,5
48,482025,0,1,3
48,482026,0,1,3
48,482028,0,1,3
48,482036,0,1,6
48,482036,0,2,14
48,482039,0,1,12
48,482053,0,1,12
48,482053,0,2,12
48,482056,0,1,3
48,482059,0,1,5
48,482059,0,2,5
48,482062,0,1,8
48,482064,0,1,3
48,482064,0,1,4
48,482066,0,1,3
48,482066,0,1,4
48,482075,0,1,3
48,482078,0,1,3
48,482079,0,1,14
48,482080,0,1,3
48,482083,0,1,3
48,482091,0,1,6
48,482092,0,1,14
48,482092,0,2,14
48,482092,0,3,14
48,482092,0,4,14
48,482092,0,5,14
48,482092,0,6,14
48,482092,0,7,14
48,482092,0,8,14
48,482097,0,1,14
48,482099,0,1,9
48,482104,0,1,3
48,482108,0,1,9
48,482113,0,1,3
48,482113,0,2,3
48,482118,0,1,5
48,482123,0,1,5
48,482127,0,1,5
48,482134,0,1,14
48,482137,0,1,6
48,482142,0,1,3
48,482144,0,1,98
48,482145,0,1,3
48,482147,0,1,14
48,482147,0,1,8
48,482147,0,2,8
48,482147,0,2,14
48,482149,0,1,5
48,482149,0,2,5
48,482151,0,1,3
48,482156,0,1,5
48,482162,0,1,8
48,482163,0,1,5
48,482168,0,1,98
48,482170,0,1,5
48,482178,0,1,5
48,482193,0,1,3
48,482201,0,1,3
48,482212,0,1,8
48,482215,0,1,8
48,482215,0,1,12
48,482219,0,1,3
48,482220,0,1,9
48,482220,0,2,9
48,482226,0,1,5
48,482227,0,1,3
48,482236,0,1,14
48,482239,0,1,3
48,482243,0,1,98
48,482246,0,1,3
48,482247,0,1,14
48,482250,0,1,14
48,482251,0,1,12
48,482251,0,2,12
48,482252,0,1,14
48,482253,0,1,9
48,482256,0,1,14
48,482257,0,1,3
48,482258,0,1,16
48,482263,0,1,6
48,482267,0,1,3
48,482268,0,1,3
48,482271,0,1,14
48,482277,0,1,3
48,482283,0,1,3
48,482286,0,1,14
48,482292,0,1,3
48,482295,0,1,5
48,482306,0,1,5
48,482307,0,1,3
48,482314,0,1,8
48,482328,0,1,5
48,482335,0,1,3
48,482341,0,1,14
48,482341,0,2,14
48,482343,0,1,3
48,482352,0,1,3
48,482353,0,1,14
48,482355,0,1,3
48,482358,0,1,5
48,482361,0,1,5
48,482376,0,1,3
48,482377,0,1,8
48,482379,0,1,3
48,482388,0,1,99
48,482391,0,1,3
48,482394,0,1,3
48,482395,0,1,5
48,482395,0,2,5
48,482399,0,1,12
48,482403,0,1,3
48,482409,0,1,3
48,482427,0,1,5
48,482428,0,1,12
48,482439,0,1,8
48,482444,0,1,5
48,482447,0,1,5
48,482459,0,1,3
48,482459,0,1,4
48,482461,0,1,98
48,482464,0,1,5
48,482469,0,1,3
48,482474,0,1,5
48,482475,0,1,8
48,482478,0,1,3
48,482481,0,1,14
48,482484,0,1,3
48,482485,0,1,3
48,482489,0,1,6
48,482499,0,1,3
48,482501,0,1,3
48,482504,0,1,9
48,482505,0,1,3
48,482507,0,1,3
48,482507,0,1,12
48,482517,0,1,8
48,482525,0,1,3
48,482528,0,1,3
48,482531,0,1,12
48,482531,0,2,12
48,482531,0,3,12
48,482531,0,4,12
48,482534,0,1,98
48,482539,0,1,16
48,482556,0,1,8
48,482558,0,1,3
48,482560,0,1,3
48,482562,0,1,98
48,482573,0,1,5
48,482574,0,1,3
48,482576,0,1,3
48,482577,0,1,3
48,482585,0,1,6
48,482586,0,1,3
48,482589,0,1,8
48,482589,0,1,12
48,482590,0,1,3
48,482591,0,1,12
48,482594,0,1,3
48,482595,0,1,3
48,482598,0,1,9
48,482602,0,1,14
48,482603,0,1,3
48,482607,0,1,3
48,482610,0,1,98
48,482618,0,1,3
48,482619,0,1,5
48,482621,0,1,14
48,482622,0,1,3
48,482624,0,1,8
48,482627,0,1,3
48,482628,0,1,5
48,482630,0,1,3
48,482632,0,1,5
48,482652,0,1,16
48,482653,0,1,12
48,482663,0,1,5
48,482664,0,1,3
48,482669,0,1,3
48,482673,0,1,3
48,482674,0,1,3
48,482675,0,1,3
48,482677,0,1,5
48,482682,0,1,5
48,482683,0,1,3
48,482684,0,1,3
48,482685,0,1,3
48,482686,0,1,3
48,482689,0,1,3
48,482690,0,1,3
48,482694,0,1,3
48,482702,0,1,98
48,482702,0,2,98
48,482710,0,1,3
48,482726,0,1,2
48,482732,0,1,99
48,482733,0,1,3
48,482750,0,1,5
48,482758,0,1,16
48,482762,0,1,3
48,482764,0,1,5
48,482773,0,1,14
48,482774,0,1,5
48,482780,0,1,3
48,482784,0,1,3
48,482785,0,1,98
48,482789,0,1,3
48,482792,0,1,5
48,482793,0,1,3
48,482794,0,1,16
48,482797,0,1,3
48,482800,0,1,12
48,482804,0,1,3
48,482805,0,1,3
48,482809,0,1,3
48,482816,0,1,3
48,482824,0,1,98
48,482827,0,1,3
48,482831,0,1,3
48,482832,0,1,14
48,482839,0,1,9
48,482839,0,1,12
48,482847,0,1,3
48,482847,0,1,4
48,482848,0,1,3
48,482852,0,1,3
48,482857,0,1,12
48,482862,0,1,14
48,482863,0,1,3
48,482863,0,1,14
48,482871,0,1,98
48,482889,0,1,3
48,482891,0,1,3
48,482893,0,1,5
48,482902,0,1,8
48,482909,0,1,14
48,482914,0,1,5
48,482916,0,1,3
48,482917,0,1,12
48,482917,0,1,14
48,482926,0,1,3
48,482926,0,1,4
48,482926,0,2,3
48,482926,0,2,4
48,482930,0,1,8
48,482931,0,1,3
48,482932,0,1,14
48,482944,0,1,9
48,482944,0,1,12
48,482944,0,2,9
48,482944,0,2,12
48,482947,0,1,1
48,482952,0,1,3
48,482952,0,1,4
48,482954,0,1,3
48,482955,0,1,5
48,482956,0,1,3
48,482962,0,1,3
48,482967,0,1,8
48,482970,0,1,12
48,482980,0,1,3
48,482983,0,1,3
48,482986,0,1,3
48,482996,0,1,3
48,482997,0,1,3
48,483001,0,1,98
48,483003,0,1,5
48,483008,0,1,3
48,483022,0,1,3
48,483024,0,1,98
48,483027,0,1,3
48,483027,0,1,4
48,483034,0,1,16
48,483038,0,1,3
48,483044,0,1,3
48,483047,0,1,3
48,483051,0,1,98
48,483053,0,1,3
48,483055,0,1,9
48,483055,0,1,12
48,483059,0,1,5
48,483065,0,1,3
48,483067,0,1,3
48,483077,0,1,3
48,483081,0,1,16
48,483094,0,1,3
48,483098,0,1,3
48,483108,0,1,3
48,483115,0,1,3
48,483116,0,1,3
48,483117,0,1,9
48,483118,0,1,16
48,483131,0,1,5
48,483135,0,1,3
48,483145,0,1,3
48,483151,0,1,3
48,483154,0,1,16
48,483154,0,2,16
48,483154,0,3,16
48,483159,0,1,16
48,483160,0,1,3
48,483163,0,1,3
48,483171,0,1,3
48,483174,0,1,3
48,483175,0,1,3
48,483179,0,1,14
48,483180,0,1,14
48,483182,0,1,14
48,483182,0,2,14
48,483184,0,1,14
48,483185,0,1,3
48,483187,0,1,3
48,483189,0,1,3
48,483190,0,1,5
48,483194,0,1,16
48,483195,0,1,3
48,483206,0,1,3
48,483209,0,1,16
48,483210,0,1,3
48,483223,0,1,5
48,483224,0,1,3
48,483225,0,1,3
48,483243,0,1,3
48,483243,0,1,12
48,483252,0,1,16
48,483254,0,1,3
48,483261,0,1,3
48,483270,0,1,3
48,483273,0,1,3
48,483278,0,1,99
48,483280,0,1,3
48,483288,0,1,5
48,483309,0,1,3
