STATE,ST_CASE,VEH_NO,MVIOLATN
17,170463,4,0
17,170463,5,0
17,170464,1,0
17,170465,1,0
17,170466,1,48
17,170466,2,0
17,170467,1,0
17,170468,1,76
17,170468,1,46
17,170468,2,0
17,170468,3,0
17,170471,1,62
17,170471,1,11
17,170472,1,0
17,170473,1,0
17,170473,2,0
17,170474,1,0
17,170474,2,0
17,170475,1,0
17,170476,1,0
17,170476,2,0
17,170477,1,99
17,170479,1,0
17,170480,1,0
17,170481,1,29
17,170481,1,76
17,170482,1,0
17,170482,2,0
17,170483,1,0
17,170483,2,73
17,170483,2,98
17,170484,1,0
17,170485,1,0
17,170486,1,0
17,170487,1,0
17,170488,1,0
17,170489,1,0
17,170490,1,0
17,170491,1,7
17,170492,1,0
17,170492,2,0
17,170492,3,0
17,170493,1,23
17,170493,1,62
17,170493,2,0
17,170494,1,0
17,170495,1,0
17,170495,2,0
17,170495,3,0
17,170496,1,0
17,170496,2,0
17,170496,3,0
17,170497,1,0
17,170497,2,0
17,170498,1,0
17,170498,2,0
17,170499,1,0
17,170499,2,0
17,170500,1,0
17,170501,1,0
17,170501,2,23
17,170502,1,0
17,170502,2,0
17,170503,1,11
17,170503,1,39
17,170503,2,0
17,170504,1,0
17,170505,1,0
17,170506,1,0
17,170506,2,0
17,170507,1,0
17,170508,1,0
17,170508,2,0
17,170509,1,0
17,170510,1,0
17,170511,1,0
17,170512,1,49
17,170512,2,0
17,170513,1,0
17,170514,1,0
17,170514,2,0
17,170515,1,0
17,170516,1,0
17,170517,1,0
17,170518,1,0
17,170519,1,0
17,170519,2,11
17,170520,1,0
17,170521,1,0
17,170521,2,0
17,170522,1,0
17,170522,2,0
17,170522,3,0
17,170523,1,62
17,170523,1,71
17,170523,1,83
17,170523,1,11
17,170523,1,15
17,170523,1,22
17,170524,1,0
17,170525,1,0
17,170526,1,0
17,170527,1,23
17,170527,1,58
17,170527,2,0
17,170527,3,0
17,170527,4,95
17,170528,1,0
17,170528,2,0
17,170528,3,0
17,170530,1,0
17,170530,2,0
17,170531,1,7
17,170531,1,46
17,170531,2,0
17,170532,1,0
17,170533,1,0
17,170533,2,0
17,170534,1,22
17,170535,1,0
17,170536,1,11
17,170536,2,0
17,170537,1,0
17,170537,2,0
17,170537,3,0
17,170538,1,76
17,170539,1,0
17,170540,1,0
17,170540,2,0
17,170541,1,0
17,170541,2,0
17,170543,1,0
17,170544,1,76
17,170544,1,83
17,170544,1,9
17,170544,1,19
17,170544,1,69
17,170544,2,0
17,170544,3,0
17,170547,1,0
17,170547,2,0
17,170548,1,74
17,170549,1,0
17,170551,1,0
17,170551,2,0
17,170552,1,0
17,170553,1,38
17,170553,1,75
17,170553,2,0
17,170554,1,0
17,170555,1,0
17,170556,1,0
17,170557,1,0
17,170557,2,0
17,170558,1,0
17,170559,1,69
17,170559,2,0
17,170559,3,76
17,170559,4,76
17,170560,1,0
17,170561,1,0
17,170562,1,0
17,170562,2,0
17,170562,3,0
17,170563,1,0
17,170564,1,0
17,170565,1,0
17,170565,2,95
17,170566,1,0
17,170566,2,0
17,170567,1,62
17,170567,2,0
17,170568,1,0
17,170570,1,39
17,170570,1,76
17,170570,2,0
17,170571,1,22
17,170571,1,76
17,170571,1,83
17,170572,1,76
17,170572,1,98
17,170573,1,0
17,170574,1,62
17,170574,2,0
17,170575,1,46
17,170575,2,0
17,170576,1,0
17,170577,1,0
17,170578,1,13
17,170579,1,72
17,170579,1,76
17,170579,1,23
17,170579,2,0
17,170579,3,71
17,170580,1,0
17,170581,1,0
17,170582,1,25
17,170583,1,0
17,170584,1,0
17,170585,1,41
17,170585,2,0
17,170588,1,0
17,170588,2,0
17,170589,1,0
17,170589,2,0
17,170589,3,0
17,170590,1,0
17,170591,1,0
17,170592,1,0
17,170593,1,0
17,170593,2,0
17,170594,1,0
17,170594,2,0
17,170595,1,0
17,170596,1,43
17,170596,2,0
17,170597,1,0
17,170598,1,0
17,170599,1,46
17,170599,1,72
17,170599,2,0
17,170600,1,0
17,170601,1,0
17,170601,2,0
17,170601,3,76
17,170601,3,72
17,170601,4,0
17,170603,1,0
17,170603,2,0
17,170604,1,0
17,170604,2,0
17,170605,1,0
17,170606,1,0
17,170607,1,0
17,170608,1,0
17,170609,1,0
17,170610,1,0
17,170611,1,0
17,170612,1,0
17,170612,2,0
17,170613,1,0
17,170614,1,23
17,170615,1,0
17,170616,1,0
17,170616,2,0
17,170616,3,0
17,170617,1,0
17,170617,2,0
17,170618,1,0
17,170618,2,95
17,170619,1,23
17,170619,2,0
17,170620,1,29
17,170621,1,0
17,170622,1,0
17,170623,1,0
17,170624,1,0
17,170624,2,0
17,170625,1,0
17,170626,1,0
17,170627,1,0
17,170628,1,0
17,170628,2,0
17,170629,1,23
17,170629,1,76
17,170629,2,0
17,170630,1,0
17,170630,2,0
17,170630,3,0
17,170631,1,0
17,170632,1,15
17,170632,1,23
17,170632,1,83
17,170632,1,11
17,170633,1,0
17,170634,1,0
17,170634,2,0
17,170635,1,62
17,170635,2,0
17,170636,1,95
17,170637,1,46
17,170638,1,0
17,170638,2,0
17,170639,1,0
17,170640,1,0
17,170640,2,0
17,170642,1,0
17,170642,2,0
17,170642,3,0
17,170643,1,62
17,170643,1,76
17,170643,2,0
17,170644,1,0
17,170644,2,0
17,170645,1,0
17,170646,1,0
17,170646,2,0
17,170647,1,0
17,170648,1,0
17,170650,1,0
17,170650,2,95
17,170650,3,95
17,170650,4,95
17,170651,1,0
17,170652,1,0
17,170653,1,91
17,170653,1,46
17,170653,2,23
17,170653,2,76
17,170653,2,11
17,170654,1,0
17,170654,2,0
17,170655,1,0
17,170655,2,0
17,170656,1,0
17,170656,2,0
17,170657,1,46
17,170657,2,0
17,170658,1,46
17,170659,1,52
17,170659,1,11
17,170659,2,0
17,170659,3,0
17,170660,1,0
17,170660,2,0
17,170661,1,0
17,170662,1,72
17,170662,1,76
17,170662,1,83
17,170662,1,11
17,170662,1,15
17,170662,1,22
17,170662,1,7
17,170662,1,9
17,170662,2,0
17,170662,3,0
17,170662,4,0
17,170663,1,0
17,170663,2,72
17,170664,1,0
17,170664,2,0
17,170665,1,0
17,170666,1,46
17,170666,2,76
17,170667,1,0
17,170669,1,0
17,170669,2,0
17,170670,1,22
17,170670,2,99
17,170671,1,0
17,170671,2,0
17,170672,1,0
17,170674,1,0
17,170675,1,0
17,170676,1,0
17,170676,2,0
17,170677,1,0
17,170678,1,0
17,170678,2,89
17,170679,1,0
17,170680,1,46
17,170680,2,0
17,170681,1,0
17,170681,2,0
17,170682,1,0
17,170683,1,0
17,170683,2,0
17,170684,1,71
17,170684,1,76
17,170684,1,11
17,170684,1,23
17,170684,2,0
17,170685,1,0
17,170686,1,0
17,170686,2,0
17,170686,3,0
17,170686,4,0
17,170687,1,0
17,170687,2,0
17,170688,1,0
17,170688,2,0
17,170689,1,0
17,170690,1,0
17,170690,2,0
17,170691,1,76
17,170692,1,0
17,170692,2,0
17,170693,1,22
17,170695,1,0
17,170696,1,0
17,170696,2,0
17,170697,1,46
17,170697,1,71
17,170697,2,0
17,170698,1,0
17,170699,1,0
17,170700,1,46
17,170700,2,0
17,170701,1,0
17,170703,1,0
17,170704,1,46
17,170704,1,37
17,170705,1,0
17,170707,1,0
17,170708,1,35
17,170708,1,23
17,170708,2,0
17,170709,1,0
17,170710,1,0
17,170711,1,0
17,170712,1,59
17,170712,2,0
17,170713,1,0
17,170714,1,23
17,170714,2,0
17,170714,3,0
17,170715,1,0
17,170716,1,49
17,170716,2,0
17,170718,1,0
17,170719,1,0
17,170719,2,0
17,170720,1,0
17,170720,2,0
17,170721,1,0
17,170722,1,0
17,170723,1,0
17,170723,2,0
17,170723,3,0
17,170724,1,61
17,170724,1,62
17,170724,1,23
17,170724,2,0
17,170724,3,0
17,170725,1,0
17,170725,2,0
17,170728,1,0
17,170729,1,0
17,170730,1,62
17,170730,2,95
17,170731,1,0
17,170732,1,0
17,170733,1,0
17,170734,1,0
17,170734,2,0
17,170735,1,0
17,170736,1,0
17,170737,1,0
17,170737,2,0
17,170738,1,0
17,170739,1,0
17,170740,1,0
17,170740,2,0
17,170742,1,69
17,170742,1,11
17,170743,1,0
17,170743,2,0
17,170744,1,86
17,170744,2,0
17,170745,1,0
17,170746,1,0
17,170747,1,31
17,170747,1,11
17,170747,2,0
17,170748,1,0
17,170749,1,0
17,170750,1,0
17,170750,2,0
17,170751,1,0
17,170752,1,0
17,170753,1,0
17,170753,2,0
17,170754,1,23
17,170755,1,0
17,170755,2,0
17,170756,1,0
17,170757,1,0
17,170758,1,0
17,170759,1,0
17,170760,1,0
17,170761,1,0
17,170761,2,0
17,170762,1,0
17,170763,1,0
17,170763,2,0
17,170764,1,0
17,170766,1,46
17,170767,1,0
17,170768,1,98
17,170768,1,52
17,170768,2,0
17,170769,1,8
17,170769,1,23
17,170770,1,19
17,170770,1,16
17,170771,1,0
17,170772,1,0
17,170773,1,46
17,170774,1,0
17,170775,1,0
17,170776,1,0
17,170776,2,0
17,170777,1,0
17,170778,1,0
17,170778,2,0
17,170779,1,0
17,170779,2,0
17,170780,1,0
17,170781,1,0
17,170781,2,0
17,170781,3,95
17,170782,1,0
17,170783,1,0
17,170784,1,46
17,170784,2,0
17,170785,1,0
17,170786,1,0
17,170786,2,0
17,170787,1,99
17,170788,1,62
17,170788,2,0
17,170789,1,0
17,170790,1,0
17,170791,1,0
17,170792,1,0
17,170793,1,71
17,170793,1,76
17,170793,1,11
17,170793,1,62
17,170794,1,0
17,170794,2,0
17,170795,1,0
17,170796,1,0
17,170796,2,0
17,170797,1,0
17,170798,1,23
17,170799,1,0
17,170800,1,25
17,170800,1,61
17,170800,2,0
17,170801,1,0
17,170802,1,0
17,170802,2,0
17,170803,1,0
17,170804,1,11
17,170804,1,23
17,170805,1,0
17,170806,1,0
17,170807,1,23
17,170807,2,0
17,170807,3,0
17,170808,1,35
17,170808,2,0
17,170809,1,0
17,170809,2,0
17,170810,1,0
17,170810,2,0
17,170811,1,11
17,170811,2,0
17,170811,3,0
17,170812,1,0
17,170813,1,0
17,170814,1,0
17,170814,2,0
17,170815,1,37
17,170815,1,71
17,170815,2,0
17,170816,1,0
17,170817,1,0
17,170818,1,7
17,170818,1,72
17,170818,1,76
17,170818,2,0
17,170819,1,0
17,170819,2,0
17,170820,1,0
17,170821,1,0
17,170821,2,0
17,170822,1,13
17,170822,1,22
17,170822,1,76
17,170823,1,0
17,170824,1,0
17,170824,2,0
17,170825,1,0
17,170825,2,0
17,170826,1,0
17,170827,1,0
17,170828,1,39
17,170828,2,0
17,170828,3,0
17,170829,1,0
17,170829,2,0
17,170829,3,0
17,170830,1,0
17,170831,1,0
17,170832,1,0
17,170833,1,0
17,170834,1,0
17,170835,1,69
17,170836,1,0
17,170837,1,0
17,170838,1,7
17,170838,1,29
17,170839,1,0
17,170840,1,0
17,170840,2,0
17,170840,3,0
17,170841,1,0
17,170842,1,0
17,170842,2,0
17,170842,3,0
17,170843,1,0
17,170843,2,73
17,170843,3,0
17,170844,1,0
17,170844,2,0
17,170845,1,0
17,170846,1,0
17,170846,2,0
17,170846,3,0
17,170846,4,99
17,170847,1,11
17,170847,1,23
17,170847,1,76
17,170847,2,0
17,170848,1,0
17,170849,1,0
17,170849,2,0
17,170850,1,22
17,170850,1,72
17,170851,1,23
17,170851,2,0
17,170852,1,11
17,170852,1,71
17,170853,1,46
17,170854,1,23
17,170854,2,0
17,170855,1,22
17,170855,1,49
17,170855,2,0
17,170856,1,0
17,170857,1,37
17,170857,2,37
17,170858,1,29
17,170859,1,0
17,170860,1,0
17,170860,2,0
17,170861,1,39
17,170861,1,29
17,170861,2,0
17,170862,1,23
17,170862,1,62
17,170862,2,71
17,170863,1,39
17,170863,2,0
17,170863,3,0
17,170864,1,0
17,170865,1,0
17,170866,1,0
17,170866,2,0
17,170868,1,0
17,170869,1,0
17,170870,1,0
17,170870,2,95
17,170871,1,0
17,170871,2,0
17,170872,1,0
17,170873,1,0
17,170873,2,0
17,170874,1,0
17,170875,1,0
17,170875,2,0
17,170875,3,0
17,170876,1,0
17,170877,1,0
17,170878,1,0
17,170880,1,0
17,170881,1,29
17,170881,1,76
17,170881,1,83
17,170881,1,11
17,170881,1,15
17,170881,2,0
17,170882,1,0
17,170882,2,0
17,170883,1,0
17,170883,2,0
17,170884,1,46
17,170884,2,0
17,170885,1,0
17,170885,2,0
17,170886,1,0
17,170887,1,0
17,170887,2,0
17,170888,1,0
17,170889,1,0
17,170889,2,0
17,170890,1,0
17,170891,1,0
17,170892,1,0
17,170893,1,62
17,170893,2,0
17,170894,1,0
17,170894,2,0
17,170895,1,0
17,170895,2,0
17,170896,1,0
17,170896,2,0
17,170897,1,81
17,170897,1,22
17,170897,1,39
17,170897,1,71
17,170897,1,2
17,170897,1,11
17,170897,2,0
17,170898,1,0
17,170898,2,0
17,170899,1,0
17,170900,1,76
17,170900,1,79
17,170900,2,0
17,170901,1,9
17,170902,1,0
17,170902,2,0
17,170903,1,11
17,170903,2,0
17,170904,1,0
17,170905,1,62
17,170905,1,76
17,170905,2,0
17,170906,1,0
17,170907,1,46
17,170907,1,72
17,170908,1,0
17,170909,1,58
17,170909,2,0
17,170909,3,0
17,170910,1,29
17,170911,1,0
17,170911,2,0
17,170912,1,0
18,180001,1,0
18,180002,1,0
18,180003,1,0
18,180003,2,0
18,180004,1,11
18,180004,2,0
18,180005,1,69
18,180005,2,72
18,180006,1,95
18,180006,2,0
18,180007,1,0
18,180007,2,0
18,180008,1,0
18,180008,2,76
18,180009,1,86
18,180009,2,0
18,180009,3,0
18,180010,1,0
18,180011,1,0
18,180012,1,0
18,180013,1,0
18,180014,1,0
18,180014,2,0
18,180015,1,0
18,180015,2,0
18,180015,3,0
18,180016,1,0
18,180017,1,0
18,180017,2,0
18,180018,1,0
18,180019,1,0
18,180020,1,0
18,180021,1,0
18,180021,2,0
18,180022,1,11
18,180023,1,71
18,180024,1,0
18,180025,1,0
18,180026,1,0
18,180026,2,0
18,180027,1,0
18,180028,1,71
18,180028,1,76
18,180029,1,0
18,180030,1,0
18,180031,1,0
18,180032,1,0
18,180033,1,0
18,180033,2,0
18,180034,1,0
18,180035,1,0
18,180035,2,0
18,180036,1,0
18,180036,2,0
18,180037,1,0
18,180038,1,0
18,180038,2,0
18,180039,1,0
18,180039,2,0
18,180040,1,0
18,180041,1,0
18,180042,1,0
18,180042,2,0
18,180043,1,0
18,180043,2,0
18,180044,1,0
18,180045,1,11
18,180045,1,7
18,180046,1,0
18,180046,2,0
18,180047,1,0
18,180048,1,0
18,180049,1,0
18,180049,2,0
18,180051,1,0
18,180052,1,0
18,180053,1,0
18,180053,2,0
18,180053,3,0
18,180054,1,0
18,180054,2,0
18,180055,1,0
18,180055,2,0
18,180055,3,0
18,180056,1,22
18,180056,2,3
18,180057,1,0
18,180057,2,0
18,180058,1,0
18,180058,2,71
18,180059,1,0
18,180060,1,0
18,180061,1,0
18,180061,2,0
18,180062,1,0
18,180062,2,0
18,180062,3,0
18,180063,1,11
18,180063,2,0
18,180064,1,0
18,180064,2,0
18,180065,1,0
18,180065,2,0
18,180066,1,0
18,180066,2,0
18,180066,3,0
18,180067,1,0
18,180068,1,0
18,180068,2,0
18,180069,1,0
18,180070,1,0
18,180070,2,0
18,180071,1,0
18,180072,1,0
18,180073,1,0
18,180073,2,0
18,180074,1,0
18,180074,2,0
18,180075,1,0
18,180076,1,0
18,180076,2,0
18,180077,1,0
18,180077,2,0
18,180078,1,0
18,180079,1,0
18,180080,1,0
18,180080,2,0
18,180082,1,0
18,180082,2,0
18,180083,1,0
18,180084,1,11
18,180084,2,95
18,180084,3,95
18,180084,4,0
18,180085,1,0
18,180086,1,11
18,180087,1,0
18,180088,1,0
18,180089,1,95
18,180090,1,0
18,180091,1,0
18,180092,1,0
18,180093,1,0
18,180093,2,0
18,180094,1,0
18,180095,1,0
18,180096,1,0
18,180096,2,0
18,180097,1,0
18,180098,1,0
18,180098,2,0
18,180099,1,0
18,180099,2,0
18,180100,1,0
18,180101,1,0
18,180101,2,0
18,180102,1,0
18,180103,1,0
18,180104,1,0
18,180105,1,0
18,180105,2,0
18,180106,1,0
18,180107,1,0
18,180107,2,0
18,180109,1,52
18,180109,1,73
18,180109,2,0
18,180110,1,0
18,180111,1,1
18,180111,1,5
18,180112,1,0
18,180113,1,0
18,180113,2,0
18,180114,1,0
18,180115,1,0
18,180116,1,0
18,180117,1,0
18,180117,2,95
18,180117,3,0
18,180118,1,0
18,180119,1,0
18,180119,2,0
18,180120,1,0
18,180121,1,9
18,180122,1,0
18,180123,1,0
18,180123,2,0
18,180124,1,0
18,180125,1,0
18,180125,2,0
18,180126,1,0
18,180126,2,0
18,180126,3,0
18,180127,1,0
18,180128,1,0
18,180129,1,0
18,180129,2,0
18,180129,3,0
18,180129,4,0
18,180130,1,0
18,180130,2,0
18,180131,1,0
18,180131,2,0
18,180132,1,0
18,180132,2,0
18,180133,1,0
18,180133,2,0
18,180134,1,0
18,180134,2,35
18,180135,1,0
18,180136,1,0
18,180137,1,0
18,180138,1,0
18,180138,2,0
18,180138,3,0
18,180138,4,0
18,180139,1,0
18,180139,2,0
18,180140,1,0
18,180141,1,0
18,180142,1,71
18,180142,1,7
18,180142,2,0
18,180143,1,0
18,180144,1,0
18,180144,2,0
18,180145,1,46
18,180145,2,0
18,180146,1,0
18,180147,1,0
18,180147,2,0
18,180147,3,0
18,180148,1,0
18,180149,1,0
18,180149,2,0
18,180150,1,0
18,180150,2,0
18,180151,1,0
18,180151,2,0
18,180152,1,0
18,180153,1,0
18,180153,2,95
18,180154,1,0
18,180154,2,0
18,180155,1,0
18,180155,2,0
18,180156,1,0
18,180156,2,0
18,180157,1,0
18,180157,2,0
18,180158,1,46
18,180158,1,72
18,180158,2,0
18,180158,3,0
18,180158,4,0
18,180158,5,0
18,180159,1,0
18,180159,2,0
18,180160,1,0
18,180160,2,0
18,180161,1,0
18,180161,2,0
18,180162,1,0
18,180163,1,0
18,180164,1,0
18,180164,2,0
18,180165,1,2
18,180165,2,0
18,180166,1,0
18,180167,1,0
18,180167,2,0
18,180168,1,0
18,180169,1,0
18,180170,1,0
18,180171,1,0
18,180171,2,0
18,180172,1,0
18,180173,1,0
18,180173,2,0
18,180174,1,0
18,180174,2,0
18,180175,1,0
18,180175,2,0
18,180176,1,0
18,180177,1,0
18,180178,1,0
18,180179,1,0
18,180180,1,0
18,180180,2,0
18,180181,1,0
18,180181,2,0
18,180182,1,0
18,180182,2,95
18,180182,3,0
18,180183,1,0
18,180184,1,0
18,180185,1,0
18,180186,1,0
18,180186,2,0
18,180187,1,0
18,180187,2,95
18,180188,1,0
18,180188,2,0
18,180189,1,11
18,180190,1,0
18,180190,2,0
18,180190,3,0
18,180190,4,0
18,180190,5,0
18,180191,1,0
18,180192,1,0
18,180193,1,0
18,180194,1,0
18,180195,1,0
18,180196,1,0
18,180197,1,0
18,180198,1,0
18,180199,1,0
18,180200,1,99
18,180201,1,0
18,180201,2,11
18,180202,1,0
18,180203,1,0
18,180204,1,11
18,180205,1,0
18,180205,2,0
18,180206,1,0
18,180207,1,0
18,180207,2,0
18,180208,1,0
18,180209,1,0
18,180209,2,0
18,180210,1,0
18,180210,2,0
18,180211,1,0
18,180212,1,0
18,180213,1,0
18,180214,1,0
18,180215,1,0
18,180215,2,0
18,180216,1,0
18,180217,1,72
18,180217,1,11
18,180218,1,0
18,180218,2,0
18,180218,3,95
18,180219,1,0
18,180220,1,0
18,180221,1,0
18,180221,2,0
18,180222,1,0
18,180222,2,0
18,180223,1,0
18,180224,1,11
18,180225,1,0
18,180226,1,0
18,180227,1,0
18,180228,1,74
18,180229,1,0
18,180230,1,0
18,180231,1,11
18,180231,2,0
18,180232,1,0
18,180232,2,0
18,180232,3,0
18,180233,1,0
18,180233,2,95
18,180234,1,0
18,180235,1,0
18,180235,2,0
18,180236,1,0
18,180237,1,0
18,180237,2,0
18,180239,1,0
18,180240,1,0
18,180241,1,0
18,180242,1,0
18,180242,2,95
18,180243,1,35
18,180243,2,0
18,180244,1,0
18,180245,1,0
18,180245,2,0
18,180246,1,0
18,180246,2,0
18,180247,1,0
18,180248,1,0
18,180249,1,0
18,180249,2,0
18,180250,1,0
18,180250,2,0
18,180251,1,0
18,180251,2,0
18,180252,1,0
18,180252,2,72
18,180253,1,0
18,180253,2,0
18,180254,1,0
18,180254,2,0
18,180255,1,0
18,180256,1,0
18,180257,1,0
18,180258,1,0
18,180259,1,0
18,180259,2,0
18,180260,1,0
18,180260,2,0
18,180261,1,0
18,180262,1,0
18,180262,2,0
18,180263,1,0
18,180263,2,0
18,180265,1,0
18,180265,2,0
18,180266,1,0
18,180266,2,0
18,180266,3,0
18,180267,1,11
18,180268,1,0
18,180269,1,0
18,180269,2,0
18,180270,1,0
18,180270,2,0
18,180270,3,0
18,180271,1,0
18,180271,2,0
18,180272,1,0
18,180273,1,1
18,180273,1,11
18,180274,1,0
18,180274,2,0
18,180275,1,0
18,180276,1,0
18,180277,1,0
18,180277,2,0
18,180279,1,11
18,180280,1,0
18,180280,2,0
18,180281,1,0
18,180281,2,0
18,180282,1,0
18,180283,1,0
18,180283,2,0
18,180284,1,0
18,180284,2,0
18,180285,1,46
18,180285,2,0
18,180286,1,0
18,180286,2,0
18,180287,1,0
18,180287,2,0
18,180287,3,0
18,180288,1,0
18,180288,2,95
18,180289,1,0
18,180290,1,0
18,180290,2,0
18,180291,1,0
18,180291,2,0
18,180292,1,0
18,180292,2,0
18,180293,1,11
18,180293,2,0
18,180294,1,79
18,180294,2,0
18,180295,1,0
18,180296,1,71
18,180297,1,11
18,180297,1,22
18,180298,1,0
18,180299,1,0
18,180300,1,0
18,180300,2,0
18,180300,3,0
18,180301,1,0
18,180301,2,0
18,180302,1,0
18,180303,1,0
18,180303,2,0
18,180304,1,0
18,180304,2,0
18,180305,1,0
18,180306,1,0
18,180307,1,0
18,180308,1,0
18,180309,1,0
18,180310,1,95
18,180310,2,0
18,180311,1,0
18,180311,2,0
18,180312,1,0
18,180313,1,0
18,180315,1,2
18,180315,1,22
18,180315,1,72
18,180316,1,0
18,180316,2,0
18,180317,1,0
18,180318,1,0
18,180318,2,95
18,180319,1,0
18,180320,1,0
18,180320,2,0
18,180321,1,0
18,180321,2,0
18,180322,1,0
18,180323,1,0
18,180324,1,0
18,180325,1,0
18,180325,2,0
18,180326,1,0
18,180326,2,0
18,180327,1,0
18,180328,1,0
18,180329,1,0
18,180330,1,0
18,180331,1,0
18,180332,1,0
18,180333,1,0
18,180333,2,0
18,180334,1,0
18,180334,2,0
18,180335,1,22
18,180335,2,0
18,180336,1,0
18,180337,1,0
18,180337,2,0
18,180338,1,0
18,180338,2,95
18,180338,3,95
18,180339,1,0
18,180339,2,0
18,180340,1,0
18,180341,1,0
18,180341,2,0
18,180341,3,0
18,180342,1,0
18,180343,1,0
18,180343,2,0
18,180344,1,0
18,180345,1,0
18,180346,1,0
18,180347,1,0
18,180347,2,0
18,180348,1,0
18,180349,1,81
18,180349,1,7
18,180349,1,22
18,180349,2,0
18,180349,3,0
18,180349,4,0
18,180349,5,0
18,180350,1,0
18,180350,2,0
18,180350,3,0
18,180351,1,0
18,180352,1,0
18,180352,2,0
18,180353,1,0
18,180354,1,0
18,180355,1,72
18,180355,1,2
18,180355,1,11
18,180355,2,0
18,180356,1,0
18,180356,2,0
18,180357,1,71
18,180357,1,11
18,180357,1,52
18,180357,2,0
18,180358,1,0
18,180359,1,0
18,180359,2,0
18,180360,1,0
18,180360,2,0
18,180361,1,0
18,180362,1,0
18,180363,1,0
18,180363,2,0
18,180363,3,0
18,180363,4,0
18,180364,1,0
18,180365,1,0
18,180365,2,0
18,180366,1,0
18,180366,2,0
18,180367,1,0
18,180368,1,0
18,180369,1,71
18,180370,1,0
18,180371,1,22
18,180371,2,95
18,180372,1,0
18,180373,1,0
18,180373,2,0
18,180374,1,0
18,180374,2,0
18,180375,1,0
18,180375,2,95
18,180376,1,0
18,180376,2,0
18,180377,1,0
18,180377,2,0
18,180378,1,0
18,180378,2,0
18,180379,1,0
18,180379,2,0
18,180380,1,0
18,180380,2,0
18,180381,1,46
18,180381,2,0
18,180382,1,0
18,180383,1,0
18,180383,2,0
18,180384,1,0
18,180384,2,0
18,180384,3,0
18,180384,4,0
18,180385,1,2
18,180385,2,0
18,180386,1,0
18,180386,2,0
18,180387,1,8
18,180387,1,71
18,180387,2,0
18,180388,1,0
18,180388,2,0
18,180389,1,11
18,180390,1,0
18,180391,1,0
18,180392,1,0
18,180393,1,11
18,180393,1,71
18,180393,2,0
18,180394,1,0
18,180395,1,0
18,180396,1,0
18,180396,2,0
18,180397,1,46
18,180397,2,0
18,180398,1,46
18,180398,2,0
18,180399,1,46
18,180399,2,0
18,180400,1,0
18,180401,1,0
18,180402,1,0
18,180403,1,0
18,180404,1,0
18,180405,1,11
18,180406,1,0
18,180406,2,0
18,180407,1,0
18,180408,1,0
18,180409,1,0
18,180409,2,0
18,180410,1,0
18,180410,2,0
18,180411,1,0
18,180412,1,0
18,180413,1,46
18,180414,1,0
18,180414,2,0
18,180416,1,0
18,180417,1,0
18,180418,1,58
18,180418,1,11
18,180418,1,22
18,180418,2,0
18,180419,1,0
18,180419,2,0
18,180420,1,0
18,180420,2,0
18,180421,1,0
18,180422,1,0
18,180422,2,0
18,180423,1,0
18,180424,1,0
18,180425,1,0
18,180426,1,0
18,180426,2,0
18,180427,1,0
18,180427,2,0
18,180428,1,0
18,180428,2,0
18,180429,1,0
18,180429,2,0
18,180430,1,0
18,180430,2,11
18,180431,1,46
18,180431,2,74
18,180432,1,52
18,180432,2,0
18,180433,1,0
18,180433,2,0
18,180435,1,0
18,180435,2,0
18,180435,3,0
18,180436,1,0
18,180436,2,0
18,180437,1,0
18,180437,2,0
18,180438,1,0
18,180439,1,0
18,180439,2,0
18,180440,1,11
18,180440,2,0
18,180441,1,0
18,180441,2,0
18,180441,3,0
18,180442,1,0
18,180443,1,52
18,180443,2,0
18,180444,1,0
18,180444,2,0
18,180444,3,0
18,180445,1,0
18,180445,2,0
18,180446,1,46
18,180446,2,0
18,180447,1,52
18,180447,2,0
18,180447,3,0
18,180448,1,0
18,180449,1,0
18,180449,2,0
18,180450,1,0
18,180450,2,0
18,180451,1,0
18,180452,1,0
18,180453,1,0
18,180454,1,0
18,180454,2,0
18,180455,1,0
18,180455,2,0
18,180456,1,0
18,180457,1,0
18,180457,2,0
18,180458,1,0
18,180458,2,0
18,180460,1,0
18,180460,2,0
18,180461,1,0
18,180462,1,8
18,180463,1,0
18,180463,2,0
18,180464,1,0
18,180464,2,0
18,180465,1,0
18,180466,1,0
18,180467,1,71
18,180467,1,7
18,180467,2,0
18,180468,1,0
18,180468,2,0
18,180469,1,0
18,180470,1,0
18,180471,1,0
18,180472,1,0
18,180472,2,0
18,180473,1,0
18,180474,1,0
18,180474,2,81
18,180475,1,0
18,180476,1,0
18,180476,2,0
18,180477,1,0
18,180477,2,0
18,180478,1,11
18,180478,2,0
18,180479,1,0
18,180479,2,0
18,180480,1,0
18,180481,1,7
18,180482,1,0
18,180482,2,0
18,180483,1,0
18,180483,2,0
18,180483,3,0
18,180484,1,0
18,180485,1,0
18,180485,2,0
18,180486,1,0
18,180486,2,0
18,180487,1,0
18,180487,2,0
18,180488,1,52
18,180488,2,0
18,180489,1,0
18,180489,2,0
18,180490,1,0
18,180490,2,0
18,180491,1,0
18,180493,1,0
18,180493,2,0
18,180494,1,0
18,180494,2,0
18,180495,1,0
18,180495,2,0
18,180496,1,0
18,180497,1,0
18,180498,1,0
18,180499,1,0
18,180500,1,0
18,180500,2,0
18,180500,3,0
18,180501,1,0
18,180502,1,0
18,180503,1,0
18,180503,2,0
